 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 12
   nballs ......: 60
   itrial ......: 408
   kappa .......: 0.27
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 3.0000000000000000D+00
   pol perimeter: 6.2116570824604969D+00

 OPTIMIZATION SUMMARY
   r ......:  1.4650053598350171D-01
   csupn ..:  7.2812103013575324D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  408
   #evalf .:  142
   #evalg .:  292
   #evalc .:  311
   #evalj .:  292
   #evalhl :  295
   outiter :  19
   totiter :  105
   nwcalls :  19
   nwtotit :  190
   opt time:  0.28 seconds

 BALLS (index, center abcissa, center ordinate)
  1  -5.2151489381408211D-01   5.1887603024663431D-01
  2  -5.9856121159501585D-01   2.7904176213440612D-01
  3  -6.5996504032526782D-01   4.7435168647461626D-02
  4  -7.0652847943459485D-01  -2.0039259581521313D-01
  5  -2.8347853001838452D-01   5.9612436647599087D-01
  6  -3.4626467635872032D-01   3.4222412971350030D-01
  7  -4.2302830758502280D-01   1.0244005571649760D-01
  8  -4.7299318586861022D-01  -1.4233054468356582D-01
  9  -5.3928726498158575D-01  -3.9580376035527098D-01
 10  -5.2118932168959763D-02   6.5154499609960626D-01
 11  -1.1319033690049879D-01   4.0293830604780551D-01
 12  -1.7595439206513683D-01   1.4904824681407686D-01
 13  -2.3802031518893946D-01  -8.6760460641679971D-02
 14  -3.0609523285222145D-01  -3.3864538377839465D-01
 15  -3.7133543704205557D-01  -5.9188944475536298D-01
 16   1.8678152605441647D-01   6.9707814486881658D-01
 17   1.2131297291026488D-01   4.5274617861998490D-01
 18   5.4300138681155720D-02   2.0265087665458842D-01
 19  -1.4042751533339733D-02  -5.2408262005476679D-02
 20  -8.1651778771418840D-02  -3.0472858690053234D-01
 21  -1.4911211885053033D-01  -5.5649400336119437D-01
 22  -2.1720351856659989D-01  -8.1061456660249087D-01
 23   3.7090881727451080D-01   5.3819505216957375D-01
 24   2.9949486014228682D-01   2.9235964084256322D-01
 25   2.2690509668634556D-01   4.1102372134019245D-02
 26   1.6275140918405867D-01  -1.9414692060176605D-01
 27   9.5763555708033798D-02  -4.4632312153889603D-01
 28   2.5641199492511889D-02  -6.9825901384050015D-01
 29   5.4356179155169160D-01   3.7451958018966308D-01
 30   4.7098607088579941D-01   1.2324245185522315D-01
 31   4.1757328879321559D-01  -1.2279846334615273D-01
 32   3.3845884252377739D-01  -3.5975846041872284D-01
 33   2.6913459122535976D-01  -6.1241974394339382D-01
 34   7.1108316163863927D-01   1.8860237675201075D-01
 35   6.5789009612146832D-01  -5.7623351107926359D-02
 36   5.9526407488103439D-01  -2.8890245899092937D-01
 37   5.1167531382504816D-01  -5.2680931854481727D-01
 38  -6.1330592319579769D-01  -6.4069187791492010D-01
 39   6.1978489006632931D-01   6.2190591682550900D-01
 40  -2.2579650144838964D-01   8.4847876782446852D-01
 41   8.4899281273031058D-01  -2.3502090428769318D-01
 42   2.1079257076394597D-01  -8.6150840386089933D-01
 43  -8.5275979555124548D-01   2.2096233275631932D-01
 44  -4.3505000202153143D-01   7.7620679175518692D-01
 45  -7.6113352773552212D-01  -4.6312192567972732D-01
 46  -1.0490423503708220D-02   8.8707420789852442D-01
 47  -4.4557657279938684D-01  -8.3681558544919266D-01
 48   7.7019582570105816D-01  -4.3973753811817295D-01
 49  -7.7743785271530907D-01   4.3199114445189413D-01
 50  -8.8687792001236398D-01   4.2740338106640532D-03
 51   4.5262207730915238D-01   7.6298358743124217D-01
 52  -3.2527161265167630D-02  -9.4749184163321309D-01
 53   4.2760000794402586D-01  -7.8164211663460614D-01
 54   8.8927650248443679D-01  -1.4603621216367466D-02
 55   7.6486774953240511D-01   4.5468979926986153D-01
 56  -6.7679005721461383D-01   6.7360529589111706D-01
 57   9.2292003044092519D-01   2.4496426983868827D-01
 58   2.4464663272301221D-01   9.1303366291772148D-01
 59   6.6792182551992130D-01  -6.8011075677614141D-01
 60  -9.1849264700553557D-01  -2.5503227993141725D-01
