 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 12
   nballs ......: 80
   itrial ......: 1487
   kappa .......: 0.71
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 3.0000000000000000D+00
   pol perimeter: 6.2116570824604969D+00

 OPTIMIZATION SUMMARY
   r ......:  1.2668344095932238D-01
   csupn ..:  9.5327754578988788D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  1487
   #evalf .:  1228
   #evalg .:  366
   #evalc .:  1416
   #evalj .:  366
   #evalhl :  379
   outiter :  22
   totiter :  159
   nwcalls :  22
   nwtotit :  220
   opt time:  0.89 seconds

 BALLS (index, center abcissa, center ordinate)
  1   5.1255790321160288D-01  -7.7983014983447085D-01
  2   6.7339923099751475D-01  -6.1558709526391953D-01
  3   8.3223025428350084D-01  -4.5283266829737634D-01
  4   3.1198129383565359D-01  -8.7386786931226934D-01
  5   3.5043142768125668D-01  -6.9146310177913717D-01
  6   5.0056298208713912D-01  -5.4599654731614289D-01
  7   6.5307505054656501D-01  -3.8349277908997226D-01
  8   8.2973543992011567D-01  -2.4898574649053032D-01
  9   9.5056880378755715D-01  -7.3144938507911053D-02
 10  -5.0333505910095201D-02  -9.1165227642591018D-01
 11   1.0413179049058495D-01  -8.7042352666883238D-01
 12   1.4513471613090129D-01  -6.9046693554452676D-01
 13   2.8229341583449113D-01  -5.0064253262588310D-01
 14   4.3598863469886984D-01  -3.4187539230882175D-01
 15   6.0754740287016706D-01  -1.8606408234140415D-01
 16   7.3696134340001718D-01  -4.0735517717075495D-02
 17   8.8874502844342462D-01   1.2802265855663592D-01
 18  -2.3365698757372774D-01  -8.4531672840867000D-01
 19  -6.2573607119479013D-02  -6.8682547312426478D-01
 20   7.1935304466359512D-02  -4.9290013690330531D-01
 21   2.1202119254662563D-01  -3.0381954584974113D-01
 22   3.8475128269273812D-01  -1.5173196562119090D-01
 23   5.2744680767336904D-01   1.2945558734549254D-02
 24   6.8260797691957076D-01   1.7206306313854802D-01
 25   8.3786959959876905D-01   3.2888985157152456D-01
 26  -4.0966966917133363D-01  -7.9962423044266695D-01
 27  -2.5973507317702982D-01  -6.2988302728332302D-01
 28  -1.1115989975822979D-01  -4.6373437150954755D-01
 29   2.3999401148085006D-02  -2.7236119809123277D-01
 30   1.7041958892834183D-01  -1.0192487738943792D-01
 31   3.1880107453051310D-01   5.8129302079452369D-02
 32   4.7159574547912808D-01   2.2425618406928879D-01
 33   6.2612296379157473D-01   3.8355161714360325D-01
 34   7.8924835863161036D-01   5.3698076046109855D-01
 35  -6.0704709929960732D-01  -7.3293432146708093D-01
 36  -4.5289963227581342D-01  -5.7550236346467698D-01
 37  -3.0597397560071954D-01  -4.0501241472617477D-01
 38  -1.5860883860224895D-01  -2.3857973247782663D-01
 39  -2.3373196769084659D-02  -4.7756393522296027D-02
 40   1.2796628871041177D-01   1.2142144631685681D-01
 41   2.8169748077650192D-01   2.8497855591446486D-01
 42   4.3876993251171253D-01   4.4984316576922323D-01
 43   5.9963541601410542D-01   6.1066431713039504D-01
 44  -6.7049765611095169D-01  -5.3653236124854431D-01
 45  -5.1946600881615979D-01  -3.7231209027883527D-01
 46  -3.7451604414087575D-01  -1.9967338959390871D-01
 47  -2.2746453098133604D-01  -3.3167601703153242D-02
 48  -8.6372803249295735D-02   1.5618643462292817D-01
 49   5.7588116105814637D-02   3.1518255916728344D-01
 50   2.1499514489484067D-01   4.7660222961880361D-01
 51   3.7047454574823369D-01   6.3383758095837162D-01
 52   5.2322690728834287D-01   7.9574453871128714D-01
 53  -8.3201725258648218D-01  -4.5476428373813432D-01
 54  -6.8480805545983303D-01  -2.9559514383997110D-01
 55  -5.4625177689114646D-01  -1.3464943753302286D-01
 56  -4.2631912751994666D-01   2.2427185414593081D-02
 57  -2.7338954321561870D-01   1.8745707798776395D-01
 58  -1.4404463533388587D-01   3.7946591152835130D-01
 59   4.1330556925858767D-03   5.2462015553922436D-01
 60   1.5797925386087569D-01   6.8707447010836031D-01
 61   3.1206142833562700D-01   8.4469106718310438D-01
 62  -8.8026920953987964D-01  -2.2764739245941473D-01
 63  -7.4162439438019334D-01  -6.7023295464098617D-02
 64  -6.3107220261491481D-01   8.8765323183968958D-02
 65  -4.7434317460375758D-01   2.4129994748784533D-01
 66  -3.3316882048805124D-01   4.0899006465495913D-01
 67  -2.0262927497378874D-01   6.0078985228334669D-01
 68  -4.9776917925737206D-02   7.3817929155219553D-01
 69   1.0705724449004171D-01   8.9977359410397184D-01
 70  -9.4746859190453780D-01  -7.3638625663346282D-03
 71  -8.4529549818667327D-01   1.4710117710298634D-01
 72  -6.8177265752885707D-01   2.9692012485695540D-01
 73  -5.3866615071127233D-01   4.5880319489915350D-01
 74  -3.9335123539874861D-01   6.2569400925369223D-01
 75  -2.6041689169937099D-01   8.1882063662966054D-01
 76  -9.7710176208860341D-02   9.5363461259335902D-01
 77  -8.9386052452019105D-01   3.5330726569574883D-01
 78  -7.4958157583251717D-01   5.1106672217493032D-01
 79  -6.0697957521239365D-01   6.6721831597080783D-01
 80  -4.5677358595506179D-01   8.3296866923014612D-01
