 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 11
   nballs ......: 90
   itrial ......: 9620
   kappa .......: 0.87
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.9735244960057869D+00
   pol perimeter: 6.1981162505114531D+00

 OPTIMIZATION SUMMARY
   r ......:  1.1806673442929519D-01
   csupn ..:  9.7298298307180175D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  9620
   #evalf .:  163
   #evalg .:  313
   #evalc .:  348
   #evalj .:  313
   #evalhl :  307
   outiter :  20
   totiter :  107
   nwcalls :  20
   nwtotit :  200
   opt time:  0.52 seconds

 BALLS (index, center abcissa, center ordinate)
  1  -2.6273954722052578D-01  -9.1254928644118116D-01
  2  -5.0446134513609880D-02  -9.0351175229650138D-01
  3   1.5261997051247733D-01  -8.9531154488779185D-01
  4   3.4890913088122127D-01  -8.9243142771808481D-01
  5  -5.6877089302890416D-01  -7.5845075691317798D-01
  6  -3.7316481063992379D-01  -7.7862567051950171D-01
  7  -1.6123070975064910D-01  -7.3853195103990732D-01
  8   4.8543250327028241D-02  -7.2503740146249440D-01
  9   2.5637416418518144D-01  -7.1766517236429861D-01
 10   4.6840318189079527D-01  -7.2884957790436677D-01
 11   6.6684208913230247D-01  -6.8810832209646133D-01
 12  -6.8443547065088062D-01  -5.8910440796321684D-01
 13  -4.7031849142286952D-01  -5.9295046475644098D-01
 14  -2.7648185954499055D-01  -5.9328145796102916D-01
 15  -6.8915862836530575D-02  -5.6038776413023539D-01
 16   1.4136112397121203D-01  -5.4774309244088926D-01
 17   3.5599063473981696D-01  -5.5393224005705466D-01
 18   5.4630952602508831D-01  -5.3133502941173272D-01
 19   7.5100339992445297D-01  -5.1075386536649758D-01
 20  -7.6796714234527952D-01  -4.4634187711857715D-01
 21  -5.6908905076078409D-01  -4.2343766577104902D-01
 22  -3.7159142851817767D-01  -4.0762848617649455D-01
 23  -1.7943997856934377D-01  -4.0558753363269023D-01
 24   3.2212066751061745D-02  -3.8274324857537867D-01
 25   2.4658869150432514D-01  -3.8369949365254957D-01
 26   4.3952110903761393D-01  -3.5612730515886332D-01
 27   6.3935162312516669D-01  -3.4534791505860768D-01
 28   8.4281927969068982D-01  -3.2944492825755889D-01
 29  -8.4616795600220718D-01  -2.8048201821509194D-01
 30  -6.5613539963870837D-01  -2.5623746188992741D-01
 31  -4.6629451041270192D-01  -2.3378127235209617D-01
 32  -2.7231385739408931D-01  -2.1998858486755388D-01
 33  -7.5163331023338900D-02  -2.2535756062188103D-01
 34   1.3858875283099034D-01  -2.1564830888155131D-01
 35   3.3477412885144359D-01  -1.8829841821938634D-01
 36   5.3837532417172629D-01  -1.7010541636428486D-01
 37   7.3876994973643551D-01  -1.6013664785144249D-01
 38   9.3922998059287210D-01  -1.4009037502029981D-01
 39  -9.4689424782280240D-01  -1.0872009787015866D-01
 40  -7.5551052267563479D-01  -8.1894688707779134D-02
 41  -5.6498827850005007D-01  -5.8183876882666401D-02
 42  -3.6969685227168825D-01  -4.2085812099875733D-02
 43  -1.6760920343818606D-01  -3.9786546596543848D-02
 44   3.3817436063757374D-02  -5.2620957507335940D-02
 45   2.3621642373498636D-01  -2.5245943233509500D-02
