 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 4
   nballs ......: 80
   itrial ......: 4
   kappa .......: 0.79
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.0000000000000000D+00
   pol perimeter: 5.6568542494923797D+00

 OPTIMIZATION SUMMARY
   r ......:  1.0329912595118773D-01
   csupn ..:  9.7492569572921184D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  4
   #evalf .:  118
   #evalg .:  287
   #evalc .:  291
   #evalj .:  287
   #evalhl :  294
   outiter :  20
   totiter :  94
   nwcalls :  20
   nwtotit :  200
   opt time:  0.38 seconds

 BALLS (index, center abcissa, center ordinate)
  1   8.5043203436368398D-01  -1.2658590981504425D-01
  2   9.0184473772976792D-01   3.2212420978718882D-02
  3   6.4374323354572693D-01  -3.3431976730887947D-01
  4   6.9241629967629348D-01  -1.7570135810977600D-01
  5   7.2029915569621383D-01   4.4560056238143455D-03
  6   7.7170150014134686D-01   1.6325967081664536D-01
  7   4.3762618801953801D-01  -5.3964305636615495D-01
  8   4.8552376194766822D-01  -3.8188385070781211D-01
  9   5.1203224012759729D-01  -2.0199187541276045D-01
 10   5.6111050970559972D-01  -4.3220042632471117D-02
 11   5.9055979031538086D-01   1.3667249755921648D-01
 12   6.4127889061629451D-01   2.9524921794261427D-01
 13   2.3237459966959967D-01  -7.4563494418856091D-01
 14   2.7989027322938020D-01  -5.8747395613683173D-01
 15   3.0460588483634565D-01  -4.0827219256124470D-01
 16   3.5284814872736431D-01  -2.5037542207416846D-01
 17   3.8052971190199264D-01  -7.0079287477223931D-02
 18   4.3043670400925604D-01   8.8980017217252308D-02
 19   4.6013868540821296D-01   2.6867876468560598D-01
 20   5.0969019534455506D-01   4.2684587282110925D-01
 21   7.2194806790523477D-03  -8.9695346357305161D-01
 22   7.4311885417111576D-02  -7.9288172854469507D-01
 23   9.9025718688683206D-02  -6.1503321809022404D-01
 24   1.4514453628208496D-01  -4.5738658941079696D-01
 25   1.7167420159009661D-01  -2.7751935773454689D-01
 26   2.2107196664255088D-01  -1.1920504334074565D-01
 27   2.4958979050769020D-01   6.1366751073959704D-02
 28   2.9949695040024471D-01   2.2041781600578358D-01
 29   3.2837948898598690D-01   3.9981894718341005D-01
 30   3.7746172474753192D-01   5.5656987539184632D-01
 31  -1.1589329681683966D-01  -8.0282954605934853D-01
 32  -6.1144734860545412D-02  -6.6192554928447644D-01
 33  -3.5250506326099447D-02  -4.8363036471478182D-01
 34   1.2668606295838464D-02  -3.2530610300311685D-01
 35   4.0364015030386280D-02  -1.4503189699606095D-01
 36   9.0583652390021363D-02   1.3563962848391236D-02
 37   1.1910479132632416D-01   1.9412560132485787D-01
 38   1.6818626425952224D-01   3.5287670253056697D-01
 39   1.9589899006009209D-01   5.3185036332382851D-01
 40   2.4606744635641617D-01   6.8356806668833203D-01
 41  -2.4606744636942574D-01  -6.8356806652752966D-01
 42  -1.9589899016639575D-01  -5.3185036327795499D-01
 43  -1.6818626428920400D-01  -3.5287670256507092D-01
 44  -1.1910479124563406D-01  -1.9412560137814541D-01
 45  -9.0583652280513058D-02  -1.3563962801030031D-02
 46  -4.0364014899951409D-02   1.4503189691625040D-01
 47  -1.2668606410934742D-02   3.2530610295966783D-01
 48   3.5250506394106498D-02   4.8363036474337412D-01
 49   6.1144734898928667D-02   6.6192554927467573D-01
 50   1.1589329671958137D-01   8.0282954599019041D-01
 51  -3.7746172480330825D-01  -5.5656987531899249D-01
 52  -3.2837948891413854D-01  -3.9981894716915278D-01
 53  -2.9949695036244212D-01  -2.2041781599529392D-01
 54  -2.4958979065479547D-01  -6.1366751096295732D-02
 55  -2.2107196671745943D-01   1.1920504334841335D-01
 56  -1.7167420167975328D-01   2.7751935778148096D-01
 57  -1.4514453642410657D-01   4.5738658946836724D-01
 58  -9.9025718546821767D-02   6.1503321806090849D-01
 59  -7.4311885445438750D-02   7.9288172847735650D-01
 60  -7.2194807739815502D-03   8.9695346365664785D-01
 61  -5.0969019544554262D-01  -4.2684587292275245D-01
 62  -4.6013868549238851D-01  -2.6867876469535656D-01
 63  -4.3043670411933149D-01  -8.8980017307359077D-02
 64  -3.8052971198120666D-01   7.0079287533805074D-02
 65  -3.5284814872867515D-01   2.5037542207762636D-01
 66  -3.0460588477925238D-01   4.0827219247414342D-01
 67  -2.7989027321921572D-01   5.8747395612480469D-01
 68  -2.3237459975668492D-01   7.4563494410121323D-01
 69  -6.4127889059444532D-01  -2.9524921795020631D-01
 70  -5.9055979039189432D-01  -1.3667249770268980D-01
 71  -5.6111050977276122D-01   4.3220042763454210D-02
 72  -5.1203223996923819D-01   2.0199187546349945D-01
 73  -4.8552376179127987D-01   3.8188385059180341D-01
 74  -4.3762618796512309D-01   5.3964305650134725D-01
 75  -7.7170150016123285D-01  -1.6325967067927530D-01
 76  -7.2029915584931370D-01  -4.4560056028347299D-03
 77  -6.9241629964174145D-01   1.7570135816348331D-01
 78  -6.4374323365420649D-01   3.3431976739553576D-01
 79  -9.0184473769722795D-01  -3.2212421049463910D-02
 80  -8.5043203420517544D-01   1.2658590972894143D-01
