 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 4
   nballs ......: 28
   itrial ......: 1923
   kappa .......: 0.12
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 1.0000000000000000D+00
   pol perimeter: 4.0000000000000000D+00

 OPTIMIZATION SUMMARY
   r ......:  1.2757176879318896D-01
   csupn ..:  9.2544103491576379D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  1923
   #evalf .:  160
   #evalg .:  279
   #evalc .:  317
   #evalj .:  279
   #evalhl :  293
   outiter :  19
   totiter :  103
   nwcalls :  19
   nwtotit :  190
   opt time:  0.11 seconds

 BALLS (index, center abcissa, center ordinate)
  1   8.9625917360340368D-01   7.4274480256612513D-02
  2   9.9559903525790105D-01   2.7602934408154201D-01
  3   6.9482686825746343D-01   8.2047496815411153D-02
  4   7.9418772944681171D-01   2.8382789332294300D-01
  5   9.0082964663716403D-01   4.8378611893340928D-01
  6   9.6886856137735267D-01   6.8777875589649540D-01
  7   4.9612380162150704D-01   7.7958303400936360D-02
  8   5.9028891365619574D-01   2.8752472469595386D-01
  9   6.9519442337084725D-01   4.8989299578214929D-01
 10   7.9480191496604746D-01   6.8972883382922290D-01
 11   9.1400881807329593D-01   9.0574088494088423D-01
 12   2.9334221159615315D-01   7.6928928666268423D-02
 13   3.9082154985570211D-01   2.8240506349787375D-01
 14   4.8658628704750057D-01   4.8719193784211912D-01
 15   5.8448022892285234D-01   6.8944295339393957D-01
 16   6.9838229132191099D-01   8.1581606625578940D-01
 17   7.0045500713782627D-01   9.9950997707816314D-01
 18   9.5781037882406106D-02   8.4284088839082449D-02
 19   1.9853612438121501D-01   2.8878323666278166D-01
 20   2.9174571739526772D-01   4.9678652207831536D-01
 21   3.9815642069873114D-01   7.0160928674314282D-01
 22   4.8332293247582936D-01   9.0913473826774172D-01
 23   5.7515329146943803D-03   2.9601166262063111D-01
 24   9.9535541185716572D-02   5.0326978139459688D-01
 25   2.1052058700621853D-01   7.1083537119125639D-01
 26   2.9493418881519795D-01   9.1929131447982604D-01
 27   1.3668775666351584D-02   7.0992449365990851D-01
 28   9.8061460935866651D-02   9.1837962234774684D-01
