 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 5
   nballs ......: 50
   itrial ......: 4506
   kappa .......: 0.70
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.3776412907378841D+00
   pol perimeter: 5.8778525229247309D+00

 OPTIMIZATION SUMMARY
   r ......:  1.4500870015930528D-01
   csupn ..:  7.8339272846505992D-09
   istop ..:  2
   ierr ...:  0
   itrial .:  4506
   #evalf .:  1483
   #evalg .:  395
   #evalc .:  1681
   #evalj .:  395
   #evalhl :  406
   outiter :  23
   totiter :  176
   nwcalls :  23
   nwtotit :  230
   opt time:  0.54 seconds

 BALLS (index, center abcissa, center ordinate)
  1   8.3867705991336594D-01   2.8491544706464056D-01
  2   6.5471104843881300D-01   4.6254749111604454D-01
  3   4.2909216325896421D-01   5.8968827423316894D-01
  4   2.3350551331402875D-01   7.3804536502852114D-01
  5   3.1845496038940511D-02   8.7484610154349263D-01
  6   8.0481604600163492D-01   4.4909460626039191D-02
  7   6.0482444920756018D-01   2.2034822622926492D-01
  8   4.1069987451525558D-01   3.6342889415828517D-01
  9   1.8548645255795845D-01   4.9651255529043592D-01
 10  -5.5438273570616930D-03   6.3101872908593293D-01
 11  -1.5698560223724270D-01   7.8879413171815660D-01
 12   7.3317026206623048D-01  -2.1683943884272472D-01
 13   5.8399675074542412D-01  -2.1165615253460564D-02
 14   3.7078227900938954D-01   1.2062059419325448D-01
 15   1.7054081717549283D-01   2.6712284657378083D-01
 16  -5.5200786467171949D-02   3.8456910814918377D-01
 17  -2.4426912186966140D-01   5.3378040584360686D-01
 18  -3.9605780218522763D-01   6.7057686401499716D-01
 19   5.0900679007270366D-01  -2.1859892601290545D-01
 20   3.2639214423702811D-01  -9.7503621389674014D-02
 21   1.1304219746465141D-01   4.2748156052452996D-02
 22  -8.7621578136266171D-02   1.8295488073744751D-01
 23  -3.1766173988209206D-01   3.1131117589854224D-01
 24  -5.0537680523304818D-01   4.7203815493400103D-01
 25   6.1069383658708642D-01  -4.3968137120271289D-01
 26   3.4656591299035883D-01  -3.4502368825159146D-01
 27   1.1736362717976481D-01  -2.1469051837953793D-01
 28  -9.4876053211647798D-02  -6.5142015635821171D-02
 29  -3.1081249834509289D-01   7.2315414250777990D-02
 30  -5.3951571309149804D-01   2.1216809454195759D-01
 31  -6.9264923765270570D-01   4.0709863260245038D-01
 32   5.5780983798579753D-01  -6.7335690619505106D-01
 33   3.6009664178883194D-01  -5.2572265704962207D-01
 34   1.2187170276709285D-01  -4.5315431908358178D-01
 35  -1.0621283260077985D-01  -3.1353499534697510D-01
 36  -3.0682780606072274D-01  -1.8233344238209367D-01
 37  -5.2057899521390050D-01  -2.8641275799987303D-02
 38  -7.5429450995480907D-01   7.0373297141459082D-02
 39  -8.1950018119425017D-01   2.4800923852586190D-01
 40   3.6579988319290135D-01  -7.7418356824462087D-01
 41   1.4745945140497785D-01  -6.8649798411850294D-01
 42  -9.3325569601328040D-02  -5.5716322085625736D-01
 43  -3.1787484929533844D-01  -4.4503798842612480D-01
 44  -5.0299301944624697D-01  -2.8954735049654534D-01
 45  -7.1670573294085438D-01  -1.3564770569668672D-01
 46  -7.3463532439133908D-02  -7.8706308124338664D-01
 47  -3.0565655040085909D-01  -6.9440647056930815D-01
 48  -5.2955383829153202D-01  -5.5692776198517779D-01
 49  -6.9042717356795102D-01  -3.9970048665909608D-01
 50  -5.1657754563515967D-01  -7.3073973607782072D-01
