 PROBLEM SUMMARY
 48   3.6022519408544590D-01  -9.3955645598852462D-03
 49   4.6051356912584118D-01  -1.7279493689920900D-01
 50   5.5368068109679380D-01  -3.3792397277563418D-01
 51   6.4672922360770191D-01  -5.0251600708151178D-01
 52   8.0362561461982951D-02   8.1322717798823241D-01
 53   1.7617895048764448D-01   6.4997606530310514D-01
 54   2.6947927104675584D-01   4.8139805488982657D-01
 55   3.6372686019950728D-01   3.1853024572632177D-01
 56   4.5771871468790537D-01   1.5573157819080483D-01
 57   5.5164258040355851D-01  -7.3231328182411680D-03
 58   6.5098525976004395D-01  -1.7241258592176811D-01
 59   2.7340167712562513D-01   8.1287649084648106D-01
 60   3.6607473617732672D-01   6.4429897802685521D-01
 61   4.6146120009301772D-01   4.8364952941325196D-01
 62   5.5572743224262267D-01   3.2084938257403917D-01
 63   6.4958337908833819D-01   1.5781235740895505D-01
 64   7.4101665060060573D-01  -5.1194677650434964D-03
 65   4.6311399657167396D-01   8.0752980217217518D-01
 66   7.4759610117720476D-01   3.2293237946614856D-01
 67   8.4146649786960404D-01   1.5990998782771612D-01
 68  -3.0260221347664534D-01   8.1073531693624301D-01
 69   5.5921936072043632D-01   6.4877636961318774D-01
 70   8.4067252979502316D-01  -1.6966544773771147D-01
 71  -1.1182701622643108D-01   8.1134194063879839D-01
 72  -7.8377717508641920D-01   2.8543533677512573D-01
 73   5.4474941535220284D-02  -8.1677130759331240D-01
 74   7.4445667586082276D-01  -3.3701756923237169D-01
 75   6.5346569492808371D-01   4.8597102570338074D-01
 76   5.5081627347306550D-01  -6.6742886261882273D-01
 77  -9.3051285832230635D-01  -5.4207559396330915D-02
 78  -5.8183299345192363D-01   6.2641322780606357D-01
 79  -7.1286681452113454D-01  -4.1157384737496144D-01
 80   9.3089832144223861D-01  -2.6964151459822061D-03
 81  -8.8239886477156426D-01   1.1082821706528767D-01
 82  -6.8010723069486012D-01   4.5556233686187642D-01
 83  -6.2033764395630686D-01  -5.9758046911197027D-01
 84   2.5157327183538297D-01  -8.1708876686648613D-01
 85  -3.4521938100854238D-01  -8.1959394174080480D-01
 86  -8.2768868894556524D-01  -2.3843792405434416D-01
 87  -4.8114574874329685D-01   7.9404466320507883D-01
 88  -1.4469433473000648D-01  -8.2148861310618049D-01
 89  -5.1220155273453438D-01  -7.7874399420519747D-01
 90   4.4708997573773768D-01  -8.1370677296016602D-01
