 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 7
   nballs ......: 70
   itrial ......: 10
   kappa .......: 0.63
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.7364101886381045D+00
   pol perimeter: 6.0743723476458129D+00

 OPTIMIZATION SUMMARY
   r ......:  1.2945957057836413D-01
   csupn ..:  6.8052221635639398D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  10
   #evalf .:  334
   #evalg .:  334
   #evalc .:  522
   #evalj .:  334
   #evalhl :  335
   outiter :  21
   totiter :  125
   nwcalls :  21
   nwtotit :  210
   opt time:  0.43 seconds

 BALLS (index, center abcissa, center ordinate)
  1   7.3676716015236776D-01   5.3566680319753590D-01
  2   5.7788234590363241D-01   6.8981865933796238D-01
  3   8.4012777750011125D-01   2.2117582511865203D-01
  4   7.1586776003768804D-01   3.6823651053221812D-01
  5   5.0366587084708248D-01   4.9700845750950862D-01
  6   3.6668490052850528D-01   7.0209840381828525D-01
  7   2.2333476783737211D-01   8.1289287675843513D-01
  8   2.7884676014999155D-02   9.2798864846268170D-01
  9   8.5196123623304398D-01  -1.3944755287979336D-02
 10   6.6926047412330014D-01   1.4142314316613822D-01
 11   5.1059875720507364D-01   2.9937658521474220D-01
 12   3.4692559744028362D-01   4.6067450176391539D-01
 13   1.8181228780824263D-01   5.8140111134631012D-01
 14   1.9857168826853230D-02   7.1046489626662790D-01
 15  -1.5851661573655212D-01   8.3704556574506894D-01
 16   8.5813723110209128D-01  -1.9539043863594194D-01
 17   6.5801493350393780D-01  -8.1698463205486793D-02
 18   4.7560193725349792D-01   6.4419189361664575D-02
 19   3.1844848304793766D-01   2.2763006139547529D-01
 20   1.4909351252035011D-01   3.4705838937386918D-01
 21  -1.6022402262893878D-02   4.7526689041778952D-01
 22  -1.7785500291351802D-01   6.0734176242309212D-01
 23  -3.4993228153632383D-01   7.5026952110737266D-01
 24   8.0155287332290537D-01  -4.0427666761256892D-01
 25   6.3189115582088018D-01  -2.7597675536347532D-01
 26   4.4837362627376554D-01  -1.5097672892336020D-01
 27   2.8552298293551925D-01  -8.6015341041683520D-03
 28   1.2268210892971713D-01   1.1275010060848255D-01
 29  -4.6671270305568134D-02   2.3966926790340071D-01
 30  -2.1082719374398590D-01   3.7037554474068529D-01
 31  -3.7106339205391015D-01   5.1698444703413993D-01
 32  -5.4298718264687806D-01   6.5793177898866606D-01
 33   6.1053199978464501D-01  -5.0550839028455685D-01
 34   4.3326489823613373D-01  -3.7781836110110878D-01
 35   2.5302973425078323D-01  -2.4408444941501822D-01
 36   8.9038215417935537D-02  -1.2304972585453554D-01
 37  -7.3805913683712698D-02   5.8013949400135987D-03
 38  -2.4178642324096944D-01   1.3418611970193320D-01
 39  -4.0431063489286517D-01   2.8017734029713293D-01
 40  -5.6488498826624112D-01   4.2462865478131878D-01
 41  -7.3622518946060589D-01   5.6496082630422872D-01
 42   5.5258370794880041D-01  -7.1221969414243003D-01
 43   3.8262396769471363D-01  -5.8187505874750922D-01
 44   2.0654204569945411D-01  -4.4724996907599451D-01
 45   4.2878533961681016D-02  -3.4900985576311816D-01
 46  -1.2110689625357596D-01  -2.2046208641519510D-01
 47  -2.8391878904160661D-01  -9.0587524531792182D-02
 48  -4.5022417129215825D-01   5.4295754392743839D-02
 49  -6.1291222028585790D-01   1.9935381332818553D-01
 50  -7.7489799307714924D-01   3.4261164366632496D-01
 51   3.6702666603095996D-01  -7.9645926079079488D-01
 52   1.7429668066581844D-01  -6.6978988546695484D-01
 53   5.6549429936423895D-05  -5.7520290844895028D-01
 54  -1.6616141812909541D-01  -4.4728948290423726D-01
 55  -3.2816908323911070D-01  -3.1921845111834635D-01
 56  -4.8915122146891260D-01  -1.7191685939506526D-01
 57  -6.5465649098729417D-01  -1.8600923001933421D-02
 58  -8.2622134713575623D-01   1.2843019881299991D-01
 59   1.6377067440663290D-01  -8.7506745686520637D-01
 60  -3.6431720032548021D-02  -7.9429536426785241D-01
 61  -2.1323411566641762D-01  -6.7001262180084420D-01
 62  -3.6946926422322546D-01  -5.5083599245613080D-01
 63  -5.2957707028123979D-01  -4.0329559021900485D-01
 64  -6.8255636363294059D-01  -2.2847812718673000D-01
 65  -8.6878200574252373D-01  -8.5269471360995733D-02
 66  -2.3905072674052269D-01  -8.9349874220437242D-01
 67  -4.1904860043107972D-01  -7.8185825449478941D-01
 68  -5.7356013296803288D-01  -6.3299490764268951D-01
 69  -7.2358507155100416D-01  -4.5323607774648372D-01
 70  -8.7790600187054646D-01  -2.7028243682107173D-01
