 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 8
   nballs ......: 80
   itrial ......: 1546
   kappa .......: 0.71
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.8284271247461903D+00
   pol perimeter: 6.1229349178414356D+00

 OPTIMIZATION SUMMARY
   r ......:  1.2351039494338467D-01
   csupn ..:  9.7005856680709712D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  1546
   #evalf .:  322
   #evalg .:  347
   #evalc .:  518
   #evalj .:  347
   #evalhl :  349
   outiter :  22
   totiter :  129
   nwcalls :  22
   nwtotit :  220
   opt time:  0.54 seconds

 BALLS (index, center abcissa, center ordinate)
  1  -8.8860621017172392D-01   2.3883557728985826D-02
  2  -6.5381183715773494D-01   5.4556565635807241D-01
  3  -6.4264396945060021D-01   3.2367129359532804D-01
  4  -6.8163688916327225D-01   1.0848613231595802D-01
  5  -7.0735380341970822D-01  -9.1530231279445498D-02
  6  -7.5541146928071312D-01  -3.0419975693535184D-01
  7  -4.3227198267989714D-01   5.8699249800623809D-01
  8  -4.7422982802581376D-01   4.0834407689380464D-01
  9  -4.8252606113256508D-01   1.9569973748465674D-01
 10  -5.0065512163230663D-01  -1.0760123146246237D-02
 11  -5.5164970960971471D-01  -2.2080533055023266D-01
 12  -5.7313557257184367D-01  -4.2275769502026905D-01
 13  -6.1771163092751502D-01  -6.3588400437551196D-01
 14  -2.1944812664322258D-01   6.5905243198286867D-01
 15  -2.5145349132153566D-01   4.6533572538711626D-01
 16  -2.9312585882565545D-01   2.8435307237337604D-01
 17  -3.0150794582658635D-01   7.6893995471281451D-02
 18  -3.4461037569930647D-01  -1.3438448164670477D-01
 19  -3.6904604773070054D-01  -3.3371688846730641D-01
 20  -4.1486594848719627D-01  -5.4521555959476586D-01
 21  -4.7023455437541378D-01  -7.2213625115277302D-01
 22  -1.2598112754108076D-02   7.3655903561684199D-01
 23  -3.8680245690780463D-02   5.3695122149821850D-01
 24  -7.2633799166103574D-02   3.4221278110424280D-01
 25  -1.0812600704375154D-01   1.6082078251290993D-01
 26  -1.4107996579242893D-01  -5.2756882471594012D-02
 27  -1.6424843562532690D-01  -2.5569993549389386D-01
 28  -2.1105566090865005D-01  -4.6632909923827537D-01
 29  -2.4195555959598430D-01  -6.7230711002902521D-01
 30   1.8647021743060505D-01   8.4824432402506922D-01
 31   1.5079212470137607D-01   6.3460833106103798D-01
 32   1.3720456548932530D-01   4.1850944120097111D-01
 33   1.0810117216164911D-01   2.2151954487415429D-01
 34   5.6547950511785149D-02   2.5727679727628371D-02
 35   3.6633743297419835D-02  -1.8217924099096547D-01
 36  -1.1611577892092701D-02  -3.9651949608226650D-01
 37  -6.1836180104742990D-02  -6.1202666753373669D-01
 38  -9.9653138524009824D-02  -8.3754935940467778D-01
 39   3.2498154329448903D-01   7.5030673241329737D-01
 40   3.1945317650981575D-01   5.2272608859178604D-01
 41   3.1839483423301046D-01   3.0493086655280216D-01
 42   2.7419107003306337D-01   1.0120625182103589D-01
 43   2.3568583069386945D-01  -8.8904011225367785D-02
 44   1.9052025128659114D-01  -2.8963891356562399D-01
 45   1.3912519513467297D-01  -5.0002515346760334D-01
 46   8.7713189164139477D-02  -7.1579321409915786D-01
 47   4.7185382001316772D-01   5.6524809213639893D-01
 48   4.9431543585463467D-01   3.7428122760381816D-01
 49   4.7816547631721112D-01   1.4975656880058191D-01
 50   4.5123755827322276D-01  -3.2130915098181272D-02
 51   4.0209037532678149D-01  -2.2156957518727494D-01
 52   3.4588766738617349D-01  -4.1528608167465275D-01
 53   2.8965263612009351D-01  -6.2685976183253056D-01
 54   6.8154187054889226D-01   4.5632446117309083D-01
 55   6.5021021303867732D-01   2.3316413057558855D-01
 56   6.6644399996075487D-01   1.8068087256168840D-02
 57   6.2052187919822810D-01  -1.7104279347113546D-01
 58   5.6516811458890404D-01  -3.5250628618287794D-01
 59   4.9620067120215039D-01  -5.4546773382085312D-01
 60   8.4155005885271406D-01   1.3897156259448890D-01
 61   8.2920932617720922D-01  -1.4696369875102952D-01
 62   7.8895399695489354D-01  -3.1223013359243368D-01
 63   7.1663217378268373D-01  -4.9703813131268776D-01
 64   8.9895490443340220D-01  -8.3593038752047301D-03
 65   8.2850217208674970D-01   3.5252398478235436D-01
 66   2.2934575517524552D-01  -8.4429503020017005D-01
 67   2.5785220711649886D-02  -9.3186615188684230D-01
 68  -9.1105126362035127D-01  -1.7429562180351471D-01
 69  -8.3892810051972877D-01   1.9819986824147559D-01
 70   6.9195797327029263D-01   6.1704383855573275D-01
 71   4.3106462819692964D-01  -7.5870673580072523D-01
 72  -4.1200536299103607D-01   7.7360718571099218D-01
 73  -2.8752779591785277D-01  -8.4432707309994282D-01
 74  -7.7561149520439188D-01  -5.0722892282753429D-01
 75  -4.3028150037798529D-03   9.3431000167751010D-01
 76  -2.0511170582989097D-01   8.5155500151888175D-01
 77   6.3742669192706913D-01  -6.7942842708377416D-01
 78  -7.9218292195410145D-01   4.1553838169576673D-01
 79   5.2542356496242648D-01   7.5436725870305432D-01
 80  -6.2538561505525159D-01   6.9356803582776516D-01
