 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 7
   nballs ......: 60
   itrial ......: 197
   kappa .......: 0.38
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.7364101886381045D+00
   pol perimeter: 6.0743723476458129D+00

 OPTIMIZATION SUMMARY
   r ......:  1.4042351594973407D-01
   csupn ..:  7.2590133903815968D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  197
   #evalf .:  127
   #evalg .:  306
   #evalc .:  312
   #evalj .:  306
   #evalhl :  310
   outiter :  21
   totiter :  100
   nwcalls :  21
   nwtotit :  210
   opt time:  0.28 seconds

 BALLS (index, center abcissa, center ordinate)
  1   9.0859992910669440D-01  -1.2759124104714248D-01
  2   8.4026444330045980D-01   1.2691257623498683D-01
  3   7.6480882570833264D-01   3.6523760952392842D-01
  4   6.7840981318746996D-01   5.4584586273555646D-01
  5   5.2141352696346865D-01   7.2642418799056874D-01
  6   8.0358768475918652D-01  -2.8878411259509279D-01
  7   6.9411649016360577D-01  -5.6766726169054212D-02
  8   6.0811420899697544D-01   1.8292715998529271D-01
  9   5.1180420307011365D-01   3.9502557987823533D-01
 10   4.1099837820463475D-01   5.9155994536715850D-01
 11   2.6459822132272987D-01   8.0728026062001368D-01
 12   6.7325769568101890D-01  -4.6007299839145122D-01
 13   5.6158649673621774D-01  -2.3373799851610880D-01
 14   4.6309931422254502D-01  -4.0663347801363865D-03
 15   3.6213038737173375D-01   2.1818224927632413D-01
 16   2.5941167034024021D-01   4.3560442005211369D-01
 17   1.5507601256361961D-01   6.5403997231207156D-01
 18   4.0069240543043859D-02   8.7750389216149172D-01
 19   5.3871865594860235D-01  -6.3993805479271426D-01
 20   4.2903534641029123D-01  -4.1882146701366901D-01
 21   3.2257240449663599D-01  -1.9509779155691950D-01
 22   2.1853340965493664D-01   2.7389416619048167D-02
 23   1.1457810752349312D-01   2.4535422836020301D-01
 24   1.1964712475461855D-02   4.6362805665816526D-01
 25  -8.6080809396340302D-02   6.7911995702099059D-01
 26  -1.8445249610625641D-01   8.8895663229857802D-01
 27   3.9698647437816303D-01  -8.2435090828647939D-01
 28   2.9058348127756239D-01  -6.0340281634661630D-01
 29   1.8282119738224517D-01  -3.7963212810247138D-01
 30   7.5590466565219949D-02  -1.5696522139128935D-01
 31  -3.0295166066532597D-02   6.2908560457687862D-02
 32  -1.3559824244914659D-01   2.8157265162141387D-01
 33  -2.3972618628465556D-01   4.9779655511302962D-01
 34  -3.4099698004270296D-01   7.0808752505581585D-01
 35   1.6443813011219530D-01  -8.2018205647305209D-01
 36   5.9948645335587594D-02  -5.9656425433206939D-01
 37  -4.8587008950406352D-02  -3.7383874476334139D-01
 38  -1.5766726060753786D-01  -1.5377927778343409D-01
 39  -2.6326394177001844D-01   6.3395087744843329D-02
 40  -3.6993888715280254D-01   2.7971297632658076D-01
 41  -4.7728685591412184D-01   4.9072505422453766D-01
 42  -5.8001003152615316D-01   6.9846616298961994D-01
 43  -6.0069752851942361D-02  -8.1322488499259027D-01
 44  -1.6739972766302877D-01  -5.8479926165427976D-01
 45  -2.8555851114435199D-01  -3.6460094158585771D-01
 46  -3.9636635481869925D-01  -1.4709053020829319D-01
 47  -5.0230978036062812D-01   6.8778702736802436D-02
 48  -6.0803735332473652D-01   2.8654394388718313D-01
 49  -7.1104293169500354D-01   5.1578733415620737D-01
 50  -2.7524821549944090D-01  -8.0832410004501243D-01
 51  -3.8839253910998434D-01  -5.7807559925782925D-01
 52  -5.2217122028687313D-01  -3.6138961468402897D-01
 53  -6.2794813572289965D-01  -1.5385021833510346D-01
 54  -7.1875348654735871D-01   4.7500121657387359D-02
 55  -7.9613141565459145D-01   2.9645979018801361D-01
 56  -4.6674794067361447D-01  -7.8992386704738493D-01
 57  -6.2312055893622886D-01  -5.7781649830762971D-01
 58  -7.6240476486253417D-01  -3.7022969318626547D-01
 59  -8.4974107997670811D-01  -1.9007282119160690D-01
 60  -8.9303731646012241D-01   4.5260562210748936D-02
