 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 7
   nballs ......: 100
   itrial ......: 676
   kappa .......: 0.23
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.7364101886381045D+00
   pol perimeter: 6.0743723476458129D+00

 OPTIMIZATION SUMMARY
   r ......:  1.0757351118594374D-01
   csupn ..:  9.4272989414889707D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  676
   #evalf .:  118
   #evalg .:  268
   #evalc .:  275
   #evalj .:  268
   #evalhl :  273
   outiter :  18
   totiter :  93
   nwcalls :  18
   nwtotit :  180
   opt time:  0.36 seconds

 BALLS (index, center abcissa, center ordinate)
  1   8.1281202491756055D-01   4.2207050297864379D-01
  2   6.9967872052439273D-01   5.5797516039095996D-01
  3   5.9235600518967579D-01   6.9851360781695604D-01
  4   9.0269103812395080D-01  -5.6370432260973095D-02
  5   8.2929855208338499D-01   1.1887147216514093D-01
  6   7.7197403616666194D-01   2.4818445993350757D-01
  7   6.3258446367452459D-01   3.8467654031090159D-01
  8   5.1579518199519703D-01   5.3112566726211208D-01
  9   4.1374234086027079D-01   6.9739279761599038D-01
 10   3.0042740439145660D-01   7.8205491508605485D-01
 11   1.4591054495770892D-01   8.9260229027536941D-01
 12   8.6953893348053524D-01  -2.0973678904414403D-01
 13   7.5357439257441550D-01  -7.3307197431219898D-02
 14   6.6553823495028441D-01   7.8420137125622555D-02
 15   5.8411717327475254D-01   2.1994364941731964D-01
 16   4.4870775833223325D-01   3.5783249664297911D-01
 17   3.4440750189054020D-01   5.2053006993185413D-01
 18   2.2455017020360801D-01   6.3140167970465721D-01
 19   9.6216844688647885D-02   7.5099309535867065D-01
 20  -1.0987634331983286D-02   8.9440860318069348D-01
 21   8.2201226318913467D-01  -3.8159067942210501D-01
 22   6.9376580797800080D-01  -2.5976871275205665D-01
 23   5.8443381647690984D-01  -1.0599413790192964D-01
 24   4.9268650781793555D-01   4.6377766773056245D-02
 25   3.9787415834753714D-01   1.8957145622669846D-01
 26   2.7335383326389889D-01   3.4571500501621238D-01
 27   1.5484804114775547D-01   4.7001380455674691D-01
 28   2.6712115156344394D-02   5.9336675507304215D-01
 29  -9.8878353215110501D-02   7.3417562738842301D-01
 30  -1.8910846798848932D-01   8.8631461396658284D-01
 31   6.6578372887742088D-01  -4.6036558821612805D-01
 32   5.4910144434257480D-01  -3.0405906234626828D-01
 33   4.3678320423376787D-01  -1.4333196632956019D-01
 34   3.3032090247981399D-01   1.6201289600890959D-02
 35   2.2022161554570224D-01   1.7562087796556630D-01
 36   8.9298405248737348D-02   3.1843394184201324D-01
 37  -4.2544928152837704D-02   4.5772650034042561D-01
 38  -1.7424910057076973D-01   6.0299383122182293D-01
 39  -3.0067244459842313D-01   7.5153212149517723D-01
 40   6.0550951009365694D-01  -5.9998767316739710D-01
 41   4.8584666145038025D-01  -4.7503927799369605D-01
 42   3.7253085671658204D-01  -3.1612404755959278D-01
 43   2.5889453040038957D-01  -1.5769373509564930D-01
 44   1.5267139484508510D-01   2.2533233422179079D-03
 45   3.6169409184878057D-02   1.4834219256035702D-01
 46  -9.6130571189369865D-02   2.8749366111697483D-01
 47  -2.2530224348538913D-01   4.3353494862161440D-01
 48  -3.5501799860591488D-01   5.7937165505858723D-01
 49  -4.5020618782874133D-01   7.2383794003775825D-01
 50   5.0505167418523533D-01  -7.7342348090419311D-01
 51   4.1542118694187163D-01  -6.4886726774360326D-01
 52   3.0826593011771780D-01  -4.8898365593065196D-01
 53   1.9468367890186253D-01  -3.3054089230409489D-01
 54   8.1281992000309458D-02  -1.7169049792141777D-01
 55  -3.1304462977309933D-02  -2.4964476040582377D-02
 56  -1.4929891385416358D-01   1.1744881275758023D-01
 57  -2.7893234800152583D-01   2.6335482065965193D-01
 58  -4.0812819199578759D-01   4.0934615943195618D-01
 59  -5.4015890014247314D-01   5.4939226080987580D-01
 60  -6.4164756927275102D-01   6.6449188970623507D-01
 61   3.5716306886508248D-01  -8.3371298141468997D-01
 62   2.5145451872616931D-01  -6.6873483454525606D-01
 63   1.3799753357993788D-01  -5.0817531774409341D-01
 64   2.1664770863389197D-02  -3.4990769612833472D-01
 65  -9.5224748396821060D-02  -1.9770350520362859D-01
 66  -2.1393616545302774D-01  -4.8844096473426274D-02
 67  -3.3631391451774884D-01   9.8983377311711210D-02
 68  -4.6472696144224779D-01   2.4761729358105164D-01
 69  -5.9601436153470544D-01   3.9395752884387025D-01
 70  -7.3333379660148124D-01   5.3372683629583595D-01
 71   1.8303898814522609D-01  -8.4225312840876265D-01
 72   7.4944796757691765D-02  -6.8075344917258296D-01
 73  -3.9639056417194958D-02  -5.2211687616286806D-01
 74  -1.5945363398298582D-01  -3.7049914976172582D-01
 75  -2.7785306508979518D-01  -2.2158042537627737D-01
 76  -3.9669173426001292D-01  -7.3011981627213854D-02
 77  -5.1784683585487423D-01   7.7536712374017894D-02
 78  -6.4700875277683800D-01   2.2454766754978919D-01
 79  -7.8040607748700086D-01   3.6586877123773592D-01
 80   4.8608368259863213D-04  -8.4588742841058728D-01
 81  -1.0873398071806720D-01  -6.8632580230068696D-01
 82  -2.2679267825357868D-01  -5.3434962905628491D-01
 83  -3.4391634947257654D-01  -3.9201968934479192D-01
 84  -4.5871952442144281D-01  -2.4806106113983087D-01
 85  -5.7141848672308315D-01  -1.0220253380584418D-01
 86  -6.9331376848816439D-01   4.6714065684838053D-02
 87  -8.2457110066138717D-01   1.8870155700365587D-01
 88  -1.8545857974371277D-01  -8.4782713679677968D-01
 89  -2.9815888236190952D-01  -6.9492566782654985D-01
 90  -4.1515145862505831D-01  -5.6178757886052355D-01
 91  -5.2893461682477305D-01  -4.2181128129368028D-01
 92  -6.4008228171565995D-01  -2.7973324795323684D-01
 93  -7.4384902337812631D-01  -1.3604790801606600D-01
 94  -8.6783875666138832D-01   7.8505402934192538D-03
 95  -3.7601240888001025D-01  -8.5448701317543574D-01
 96  -4.8902586616875637D-01  -7.3249653209189169D-01
 97  -6.0216276740033725D-01  -5.9520737098189291D-01
 98  -7.1427810085037957D-01  -4.5461918959837411D-01
 99  -8.2294980720047717D-01  -3.1376915413917139D-01
100  -9.1673387202645751D-01  -1.7644374459814974D-01
