 PROBLEM SUMMARY
 65   4.2461389159683621D-01   4.0345796401435047D-01
 66   4.5095174774018243D-01   4.9205293774986847D-01
 67   5.1626159766783453D-01   5.6593706723184722D-01
 68   3.3530632314984668D-02  -2.8764875858195033D-01
 69   4.7658718330810881D-02  -2.1128755488983644D-01
 70   1.0680030886420058D-01  -1.3017905503609034D-01
 71   1.4532758449591149D-01  -4.4158079168247745D-02
 72   1.7295006121017192D-01   5.7839756608770033D-02
 73   2.0366318757292443D-01   1.5323043240482059D-01
 74   3.4953891068683557D-01   4.9190487553291262D-01
 75   4.1048481672618564D-01   5.6959327616863487D-01
 76   4.5539960212779312D-01   6.4402973174861411D-01
 77   9.4632547239870083D-03  -1.2473843944634093D-01
 78   5.0287732683212148D-02  -4.2723716786229278D-02
 79   9.2314821477731651D-02   4.3794569299708354D-02
 80   1.1509629586999352D-01   1.4375990121291965D-01
 81   1.4264642766734728D-01   2.3850229142899809D-01
 82   1.9052993973442170D-01   3.2930857811375580D-01
 83   2.4684762520942541D-01   4.8932166464918292D-01
 84   3.0616779418478907D-01   5.7056766674058068D-01
 85   3.4985703572129995D-01   6.4823388705976148D-01
 86   1.2183106652725111D-02   3.8749837838216089D-02
 87   3.7553223229056548D-02   1.3653498939548014D-01
 88   4.6734292632799358D-02   2.1106397601521432D-01
 89   8.9994909318511826D-02   3.0726203088804965D-01
 90   1.3829491106896771D-01   3.9682248503665285D-01
 91   1.4459450863008641D-01   4.7758185284116184D-01
 92   2.0169741090201718D-01   5.6303597889391999D-01
 93   2.4411819336875185D-01   6.4447119503332873D-01
 94   2.7196930044728076D-03   2.9972169169945923D-01
 95   4.3399177530107462D-02   3.9276802977556186D-01
 96   4.8354627333023537D-02   4.5878848336504030D-01
 97   1.0422817514803465D-01   5.5118918626012903D-01
 98   1.4129760157005067D-01   6.4128584177029602D-01
 99   1.3202897958974783D-02   5.4346253572969805D-01
100   4.5307943866136839D-02   6.3262600628630983D-01
