 PROBLEM SUMMARY
 36   9.8496021436623130D-02   2.2765111122677950D-01
 37   7.6034152714220415D-01   1.5087404185716474D-01
 38   3.8087353414555608D-01   2.9238177003280752D-01
 39   6.8866326713475368D-01   3.7052973412473844D-01
 40   4.4314013814726705D-01   6.2116983387311264D-01
 41   3.1084466452726506D-01   3.5276248121592296D-01
 42   6.3943197883393565D-01   6.9314905639437019D-01
 43   6.1874542046247072D-01   4.3238900533101254D-01
 44   6.6394512795026750D-01   1.9771020851212864D-01
 45   7.6863079746991603D-01   2.2740148572944191D-01
 46   5.9363280814380137D-01   3.3100274042941363D-01
 47   9.0170106431364228D-01   7.7239557932105329D-01
 48   2.3649777473930447D-01   1.7057001219698456D-01
 49   8.6576802316000001D-01   1.8556969405521490D-01
 50   3.1637764450621331D-01   7.7607456854916002D-01
 51   1.4957638498888401D-01   8.2750558057137025D-01
 52   7.6204350725825387D-01   8.2905754148287147D-01
 53   4.9187396580346104D-01   3.0304964499699011D-01
 54   5.4224626165257683D-01   6.5922077899964782D-01
 55   7.7236187252042410D-01   4.1488299969325226D-01
 56   3.0087714948088962D-01   4.9738563936845859D-01
 57   2.4466577505274484D-01   5.8095073197876990D-01
 58   5.7808665579592688D-01   2.4330659628584969D-01
 59   6.6811108772100580D-01   1.0730173841769108D-01
 60   7.0370840726244599D-01   4.7866682198408717D-01
 61   3.3691146404320643D-01   8.8444383269953997D-01
 62   7.5847204624362452D-01   5.7594521176556179D-01
 63   6.7039615314678536D-01   7.9594103669436400D-01
 64   4.4402106700876513D-02   1.1915405690140354D-01
 65   9.4350650510203493D-01   1.2063468696533930D-01
 66   3.1820753952534697D-01   2.0663547501691668D-01
 67   2.4409419999660661D-01   4.1790677913940133D-01
 68   9.5548407221068865D-01   8.8055881867447694D-01
 69   2.6464977596901636D-02   2.4334549537289402D-01
 70   6.7199915894166207D-01   9.5241853844767255D-01
 71   1.1971054748303761D-01   4.4603025851169070D-02
 72   4.8349873737555732D-01   7.0920846461536557D-01
 73   3.2575376316468158D-01   4.6050205018663581D-02
 74   8.8057886808641472D-01   9.5549130741245403D-01
 75   5.7481027170818794D-02   8.8233193960837553D-01
 76   1.9765385682941078D-01   6.6417857511251754D-01
 77   9.7374879193736341D-01   7.5629854328973856D-01
 78   9.5781636678961080D-01   2.2469393338808460D-01
 79   8.8585268247956275D-02   6.5242346115890237D-01
 80   2.1925504508571635D-02   7.0639541677564432D-01
 81   8.3979283655253401D-01   1.0140789874311947D-01
 82   1.1536279364537544D-01   3.3406805057225891D-01
 83   8.8814595600191004D-01   3.5055459013451934D-01
 84   1.6635677106477509D-01   9.0113943736456270D-01
 85   3.2865835362804702D-01   9.6435285160292128D-01
 86   8.8451463424685217D-01   6.6588959291051297D-01
 87   6.7797498777355159D-01   3.1998886164852372D-02
 88   9.6595237944264534D-01   3.1164846382975558D-01
 89   8.1230142896622171D-02   9.6040364890596408D-01
 90   2.3982502335168537D-01   2.8544586866672370D-02
 91   9.1732025035611542D-01   3.4676502881735946D-02
 92   4.1187468114964143D-01   7.7378705007926341D-01
 93   7.5688745804580992D-01   9.7339520430196425D-01
 94   6.6597632431751796D-01   8.8476164127932011D-01
 95   3.3351966983144749D-01   1.1371782744907481D-01
 96   1.9381329446101013D-02   9.4526768777131154D-01
 97   5.8072841644803019D-01   7.5961402501964881D-01
 98   4.2209539094517540D-01   2.2572284954484539D-01
 99   9.8167531352523252D-01   5.4641380322301834D-02
100   4.9216097923818279D-02   7.9097161963907414D-01
