 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 9
   nballs ......: 80
   itrial ......: 629
   kappa .......: 0.70
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.8925442435894264D+00
   pol perimeter: 6.1563625798620381D+00

 OPTIMIZATION SUMMARY
   r ......:  1.2448754289142935D-01
   csupn ..:  9.8419037364294581D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  629
   #evalf .:  1157
   #evalg .:  364
   #evalc .:  1350
   #evalj .:  364
   #evalhl :  370
   outiter :  22
   totiter :  150
   nwcalls :  22
   nwtotit :  220
   opt time:  0.86 seconds

 BALLS (index, center abcissa, center ordinate)
  1   9.3784865355410607D-01  -1.5450076718692515D-02
  2   8.7638888003690718D-01   1.8318243491047884D-01
  3   7.9797211869857598D-01   3.5711108424758559D-01
  4   6.9457274840427696D-01   5.3429718251522507D-01
  5   5.9983886151096066D-01   7.2504261526280056D-01
  6   8.5499242223577188D-01  -3.8209070767306319D-01
  7   8.1397120225135167D-01  -1.8590238743783832D-01
  8   7.2743178589970992D-01   1.4227519953798848D-02
  9   6.5658136214764451D-01   1.9983787054015745D-01
 10   5.6925945389413724D-01   3.8226210705904579D-01
 11   4.7205900547607921D-01   5.7930611663242770D-01
 12   3.8964085287013450D-01   7.9218419910719995D-01
 13   7.3394555690006569D-01  -4.9934774631399309D-01
 14   6.4458560826541500D-01  -3.3993428480438509D-01
 15   5.9791965951829895D-01  -1.5051917435171266D-01
 16   5.0604328433357593D-01   4.2148462598416231D-02
 17   4.3443685709023228D-01   2.3188423794666321D-01
 18   3.4803071602643693D-01   4.3035218618130050D-01
 19   2.6243965743294834D-01   6.4331788701558557D-01
 20   1.8856166121326123D-01   8.5749252686148347D-01
 21   6.0930871571608014D-01  -6.8100331708950124D-01
 22   5.0537190853975056D-01  -5.1900215632656355D-01
 23   4.3706420780728711D-01  -3.2039476881356060D-01
 24   3.8276998695756043D-01  -1.3740693412540803D-01
 25   2.9612353547532522D-01   6.2574226769343197D-02
 26   2.2263024091946623D-01   2.6355693172381739D-01
 27   1.4348929254014725D-01   4.7625273224508785D-01
 28   6.0557392992510541D-02   6.8870313773768721D-01
 29   8.2840766564023574D-03   8.9426502664651264D-01
 30   4.1616167100330048D-01  -7.3656666555535533D-01
 31   3.3229161865084278D-01  -5.2688006467649651D-01
 32   2.5141813359674564D-01  -3.1954096685693689D-01
 33   1.7492862898650735D-01  -1.2094853108563604D-01
 34   9.4223706064354554D-02   8.6176418614301753D-02
 35   2.2877027285610686D-02   2.9810103986636538D-01
 36  -5.6701347619259400D-02   5.1035906301162171D-01
 37  -1.4096080128682378D-01   7.2144515961195443D-01
 38  -2.0565919373826658D-01   9.1198789119761370D-01
 39   3.1522900229346196D-01  -8.7964135103332985D-01
 40   2.0647387827707722D-01  -6.8747717702395617D-01
 41   1.2077462313888296D-01  -4.7977811362972728D-01
 42   3.3791939621155391D-02  -2.7974421303735963D-01
 43  -3.6756551574973005D-02  -7.4002206453088901D-02
 44  -1.1242258601077695D-01   1.3842332244478284D-01
 45  -1.8421940909183615D-01   3.4991060021380627D-01
 46  -2.6513274099257494D-01   5.6082386402769946D-01
 47  -3.5879305063183764D-01   7.6106010445110095D-01
 48   1.0173536801660805D-01  -8.7193371231508610D-01
 49   4.9902011513650374D-03  -6.6411572557195220D-01
 50  -8.6821646637488606D-02  -4.6371475615325142D-01
 51  -1.6786390949152499D-01  -2.5652934793852677D-01
 52  -2.3338236362440218D-01  -4.5498835297141618D-02
 53  -3.0232510336103147D-01   1.5495910452775297D-01
 54  -3.7322438489984106D-01   3.6202763621936912D-01
 55  -4.6351802164829470D-01   5.6207597177149649D-01
 56  -5.6060468726971235D-01   7.5761791858597227D-01
 57  -9.2706140780655560D-02  -8.5366408213379663D-01
 58  -1.9950596168796700D-01  -6.5334731476162200D-01
 59  -2.6289396832802880D-01  -4.2614626747796103D-01
 60  -3.7077237152744902D-01  -2.1481435624164633D-01
 61  -4.4482321894208582D-01  -1.3658604799924135D-02
 62  -5.0549241324453964D-01   1.8404169411712520D-01
 63  -5.8350847516672133D-01   3.8264662929263743D-01
 64  -6.7195574530733382D-01   5.8505947582794160D-01
 65  -2.8121541109988574D-01  -8.6359075522857021D-01
 66  -4.1146624397035708D-01  -7.6411056781945841D-01
 67  -3.8913972052360984D-01  -5.7350910522233955D-01
 68  -4.6267690144460571D-01  -3.5159103426037991D-01
 69  -5.9065214030308522D-01  -1.5246944680222285D-01
 70  -6.5564772466489363D-01   1.5303130315190150D-02
 71  -7.1225721364280870D-01   1.9805560137891365D-01
 72  -7.8640038966098880D-01   4.0145022805597141D-01
 73  -6.0283883107277680D-01  -6.7304020612844251D-01
 74  -5.8897794458241270D-01  -4.9004857503572691D-01
 75  -6.8163103444131545D-01  -2.9515921749035234D-01
 76  -8.2588095042308829D-01  -1.2193877806560478D-01
 77  -8.7225783233471865D-01   2.9166921519923027D-02
 78  -9.1235682272609619D-01   2.1222473979241624D-01
 79  -7.7231404602995557D-01  -5.1282051649445681D-01
 80  -8.6748448014331681D-01  -3.1961463912719923D-01
