 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 12
   nballs ......: 40
   itrial ......: 5
   kappa .......: 0.76
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 3.0000000000000000D+00
   pol perimeter: 6.2116570824604969D+00

 OPTIMIZATION SUMMARY
   r ......:  1.8470301934600389D-01
   csupn ..:  8.3572455622515918D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  5
   #evalf .:  155
   #evalg .:  318
   #evalc .:  342
   #evalj .:  318
   #evalhl :  321
   outiter :  21
   totiter :  111
   nwcalls :  21
   nwtotit :  210
   opt time:  0.19 seconds

 BALLS (index, center abcissa, center ordinate)
  1   7.3600076340067733D-01  -5.6416442647668941D-01
  2   8.1726272507211628D-01  -2.7454927396905349D-01
  3   9.2855649856788325D-01   2.6924556456416043D-02
  4   4.5783714375775458D-01  -7.2463232087958140D-01
  5   5.1451325140839654D-01  -3.8431404257183943D-01
  6   6.0523947350186047D-01  -6.2061724029922161D-02
  7   7.6122517717090421D-01   2.4122983241786236D-01
  8   7.7415541099906349D-01   4.8991976964991690D-01
  9   2.1988773851404736D-01  -8.2063221174860668D-01
 10   2.4970902887833474D-01  -4.7461124838915736D-01
 11   3.0967737162762082D-01  -1.4304908004497116D-01
 12   4.4286802693177696D-01   1.7404386378994338D-01
 13   4.7776934090163614D-01   4.4433841941207691D-01
 14   5.4029335628615771D-01   7.4496522609112825D-01
 15  -3.4182436731853352D-02  -8.5646857019761979D-01
 16   2.1051261672229118D-02  -5.3587991248303724D-01
 17   5.1628386653156305D-02  -1.9267976201782439D-01
 18   1.4191397633602904D-01   1.0841461189662208D-01
 19   2.3145523887869732D-01   4.2135676865480276D-01
 20   2.9907277732341497D-01   7.4911471746899305D-01
 21  -3.5531314509738243D-01  -8.5658110678297117D-01
 22  -2.5342452513549396D-01  -5.9008234970436713D-01
 23  -1.9666393083328168D-01  -2.7872282318136055D-01
 24  -1.7710841474279210D-01   2.2932819859806990D-02
 25  -8.1397661485367159D-02   3.0378020808653078D-01
 26   4.1648628188037341D-03   6.0997806719873182D-01
 27   7.6716452747912042D-02   9.2849127461476377D-01
 28  -5.7049564450045609D-01  -6.4639800832200855D-01
 29  -4.9312189736941708D-01  -3.5636676640921128D-01
 30  -4.7055689384686350D-01  -7.0707606142335316D-02
 31  -4.1112450104806025D-01   2.4917804612884190D-01
 32  -3.0859591069966819D-01   5.2617407050840337D-01
 33  -2.2303419441772740D-01   8.3237494532405676D-01
 34  -8.1761579498740744D-01  -4.4096089940458649D-01
 35  -7.7985525745339856D-01  -1.7170142556980250D-01
 36  -6.3592959606163990D-01   1.4592368867079000D-01
 37  -6.3356198150031873D-01   4.9921598696884018D-01
 38  -5.3068403437469014D-01   7.6573880454357390D-01
 39  -9.1539813728794572D-01   3.7205261060310330D-02
 40  -8.4039038518922471D-01   3.7501213275529172D-01
