 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 4
   nballs ......: 60
   itrial ......: 2
   kappa .......: 0.85
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.0000000000000000D+00
   pol perimeter: 5.6568542494923797D+00

 OPTIMIZATION SUMMARY
   r ......:  1.1927812547975987D-01
   csupn ..:  7.2142645191064503D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  2
   #evalf .:  153
   #evalg .:  333
   #evalc .:  347
   #evalj .:  333
   #evalhl :  337
   outiter :  22
   totiter :  117
   nwcalls :  22
   nwtotit :  220
   opt time:  0.30 seconds

 BALLS (index, center abcissa, center ordinate)
  1   8.8359108257515406D-01  -2.6038679745529075D-02
  2   8.2470298010317489D-01   1.7412368526608626D-01
  3   7.4120671761365831D-01  -1.6876529172910332D-01
  4   6.8270271032430419D-01   3.1785797996887286D-02
  5   6.2449520176688678D-01   2.3321598073753758D-01
  6   5.6548592699550604D-01   4.3350888041604380D-01
  7   5.9873174645670424D-01  -3.1225123811506467D-01
  8   5.4069011433754066D-01  -1.1158051080431340D-01
  9   4.8272869298310150D-01   8.9780792764730735D-02
 10   4.2376585590079513D-01   2.9045905143609374D-01
 11   3.6534716015301733D-01   4.9183303593380440D-01
 12   3.0539632380627874D-01   6.9029223226343817D-01
 13   4.5540029302495511D-01  -4.5540029318062414D-01
 14   3.9819254527828085D-01  -2.5490695143919784D-01
 15   3.4072118399685702D-01  -5.3669738988063737D-02
 16   2.8202815691317373D-01   1.4696403856284235D-01
 17   2.2372380130420999D-01   3.4829849845248734D-01
 18   1.6269656533569141D-01   5.4701267715244006D-01
 19   1.0736206187981739D-01   7.4844269339858804D-01
 20   1.7721823724903732D-02   8.8204573623787141D-01
 21   3.1225123801764559D-01  -5.9873174637519644D-01
 22   2.5490695121752860D-01  -3.9819254530981113D-01
 23   1.9859052711357092D-01  -1.9859052715089076D-01
 24   1.4041188728946255D-01   1.9418308189488830D-03
 25   8.2501863206375842D-02   2.0261065025724104D-01
 26   2.1612951485205711D-02   4.0130690761017912D-01
 27  -3.5822355753954128D-02   6.0187627881149264D-01
 28  -1.0924036924907431D-01   7.8081798238250799D-01
 29   1.6876529163736315D-01  -7.4120671766174584D-01
 30   1.1158051054812915D-01  -5.4069011422669866D-01
 31   5.3669738886509485D-02  -3.4072118395638740D-01
 32  -1.9418308465646440D-03  -1.4041188740759536D-01
 33  -6.0356836320839456D-02   6.0356836359294633D-02
 34  -1.1941044749586237D-01   2.5986743642877669D-01
 35  -1.7942105656000695D-01   4.6099153162621126D-01
 36  -2.4413207136586243D-01   6.5360081936384007D-01
 37   2.6038679635712103D-02  -8.8359108258017183D-01
 38  -3.1785798118910462D-02  -6.8270271028793750D-01
 39  -8.9780792822484815D-02  -4.8272869276391184D-01
 40  -1.4696403859930299D-01  -2.8202815666869246D-01
 41  -2.0261065014346544D-01  -8.2501863164829645D-02
 42  -2.5986743640337095D-01   1.1941044739685176D-01
 43  -3.2069012991029922D-01   3.2069012998692820D-01
 44  -3.8241470294311403D-01   5.2006803867713602D-01
 45  -1.7412368526768068D-01  -8.2470298006013876D-01
 46  -2.3321598068031249D-01  -6.2449520186646557D-01
 47  -2.9045905146627038D-01  -4.2376585598462102D-01
 48  -3.4829849830189630D-01  -2.2372380124753918D-01
 49  -4.0130690761892912D-01  -2.1612951373485848D-02
 50  -4.6099153170382129D-01   1.7942105671355424D-01
 51  -5.2006803855373140D-01   3.8241470312638742D-01
 52  -4.3350888029187040D-01  -5.6548592696337152D-01
 53  -4.9183303597155159D-01  -3.6534716022889313D-01
 54  -5.4701267727527525D-01  -1.6269656541005637D-01
 55  -6.0187627882783701D-01   3.5822355837979283D-02
 56  -6.5360081931193637D-01   2.4413207145534394D-01
 57  -6.9029223229048253D-01  -3.0539632377512826D-01
 58  -7.4844269327152380D-01  -1.0736206183180767D-01
 59  -7.8081798224568943D-01   1.0924036919910947D-01
 60  -8.8204573633650107D-01  -1.7721823682840719D-02
