 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 11
   nballs ......: 60
   itrial ......: 631
   kappa .......: 0.64
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.9735244960057869D+00
   pol perimeter: 6.1981162505114531D+00

 OPTIMIZATION SUMMARY
   r ......:  1.4631050090330716D-01
   csupn ..:  7.2802186501519373D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  631
   #evalf .:  134
   #evalg .:  305
   #evalc .:  318
   #evalj .:  305
   #evalhl :  311
   outiter :  21
   totiter :  101
   nwcalls :  21
   nwtotit :  210
   opt time:  0.29 seconds

 BALLS (index, center abcissa, center ordinate)
  1   2.8416200075377329D-01  -9.0479383753392273D-01
  2   4.8737258961676316D-01  -7.3447572055448795D-01
  3   6.6410287350850428D-01  -5.9017794852990813D-01
  4   7.8260912582603448D-01  -4.0374828144956992D-01
  5   9.2678213180911273D-01  -1.8057128294662436D-01
  6   2.4228385697184721D-02  -8.8219319607649749D-01
  7   2.2177882816389646D-01  -6.9490559500512328D-01
  8   4.0981076861390026D-01  -5.1849814406065409D-01
  9   5.5764321582624188D-01  -3.4751355643496434D-01
 10   7.1236927774428327D-01  -1.4419007742691609D-01
 11   8.7865001203465354D-01   6.7085174794590793D-02
 12  -2.0864508392011111D-01  -8.6147486351538749D-01
 13  -2.8432315371364210D-02  -6.5849340910254162D-01
 14   1.5395410001657936D-01  -4.6515023048300475D-01
 15   3.2753885365440277D-01  -2.8467505554378481D-01
 16   4.8553988000048104D-01  -8.9473585640295075D-02
 17   6.5740525022401153D-01   1.1035961474220971D-01
 18   8.3501192858913209D-01   3.0084303319084871D-01
 19  -4.0491108909545326D-01  -7.8800292576309605D-01
 20  -2.4267182686226563D-01  -6.0335989899962339D-01
 21  -8.0261955399153345D-02  -4.1162563147318676D-01
 22   8.7683761785934247D-02  -2.1424350642158249D-01
 23   2.4967425875265517D-01  -3.1629480903225128D-02
 24   4.2478660720262462D-01   1.6008629531687169D-01
 25   5.9828229236000818D-01   3.5872083247160658D-01
 26   7.8296297799961712D-01   5.3283696125262370D-01
 27  -6.4493663903868725D-01  -6.7395402564530726D-01
 28  -4.7716371098910854D-01  -5.3092232670534556D-01
 29  -3.1241870393706983D-01  -3.4667757736141930D-01
 30  -1.4176883098289234D-01  -1.5656230606399427D-01
 31   3.1681652553448639D-02   3.9465184613517085D-02
 32   2.0661012616191182D-01   2.3170472365830758D-01
 33   3.8299466194202314D-01   4.2308232007936630D-01
 34   5.5988955751938752D-01   6.2074090737201948D-01
 35  -7.4094943519906920D-01  -4.6772488010157043D-01
 36  -5.7227920004157506D-01  -3.0160254677225407D-01
 37  -3.9928751276955116D-01  -1.1896372310161438D-01
 38  -2.2313357227789982D-01   6.9793177759048988D-02
 39  -5.8580883303533768D-02   2.5168917287484244D-01
 40   1.1760189358172908D-01   4.4357686321536233D-01
 41   2.9737168536380987D-01   6.3395738901010390D-01
 42   4.7722892227458524D-01   8.0906759935767059D-01
 43  -8.3597967346544599D-01  -2.5957945404626087D-01
 44  -6.5164260402727070D-01  -8.1651067193025298D-02
 45  -4.7724431893923164D-01   1.1197568030480254D-01
 46  -3.1572228162834587D-01   3.0384266910522806D-01
 47  -1.3822718184989669D-01   4.7833327876910631D-01
 48   4.1352982077536252D-02   6.6923866351661798D-01
 49   2.1621057961479406D-01   8.6102062180500560D-01
 50  -8.8644174445970947D-01  -7.0926245350845171D-02
 51  -7.2451805998143992D-01   1.5136551755181746D-01
 52  -5.6588110335232067D-01   3.5092554032317119D-01
 53  -3.9719635749135629D-01   5.3476599287814608D-01
 54  -2.1211362266271822D-01   7.0716604053659526D-01
 55  -9.5344884579175587D-03   8.8893419719885858D-01
 56  -9.2093920864620304D-01   1.9524591152062098D-01
 57  -7.9153509643961473D-01   4.1113187135675233D-01
 58  -6.4501428229502400D-01   5.9418486139969295D-01
 59  -4.8255156141253303D-01   7.4614932693190950D-01
 60  -2.7484047004527085D-01   9.0868198566026204D-01
