 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 11
   nballs ......: 30
   itrial ......: 1304
   kappa .......: 0.85
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.9735244960057869D+00
   pol perimeter: 6.1981162505114531D+00

 OPTIMIZATION SUMMARY
   r ......:  2.1525089619409984D-01
   csupn ..:  9.4689363017153028D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  1304
   #evalf .:  1759
   #evalg .:  394
   #evalc .:  1948
   #evalj .:  394
   #evalhl :  394
   outiter :  21
   totiter :  184
   nwcalls :  21
   nwtotit :  210
   opt time:  0.31 seconds

 BALLS (index, center abcissa, center ordinate)
  1   5.6319434190554474D-01   6.0507302202726276D-01
  2   3.4808008266161289D-01   8.6428376997956535D-01
  3   8.9692016119210161D-01  -2.3762249862234138D-04
  4   7.7903305788841248D-01   3.5485800311165566D-01
  5   1.9129923238921920D-01   5.5734900353885697D-01
  6  -4.0342043777694903D-02   8.6028793406859827D-01
  7   8.0161327825011808D-01  -3.5064561691066987D-01
  8   5.8994529241212246D-01   1.1437649602923204D-02
  9   3.9417913075260280D-01   2.6104966835188265D-01
 10   4.5263665418674243D-02   2.3089768444754416D-01
 11  -1.8627682748836896D-01   5.3384445279690629D-01
 12  -4.2701545629577514D-01   8.1383965935397107D-01
 13   4.8050431558709589D-01  -2.9706521801871494D-01
 14   2.1387402181837264D-01  -9.3365802161005831D-02
 15  -1.4258281416489102D-01  -5.8453564466039012D-02
 16  -3.5183265569637534D-01   2.4713166679283366D-01
 17  -5.9248869393333337D-01   5.2715558693838926D-01
 18   5.9755153196966770D-01  -6.4831343257746521D-01
 19   2.4346579345734570D-01  -4.9250882677316415D-01
 20  -4.0291179865049875D-02  -4.0020111584728657D-01
 21  -4.0204333136343479D-01  -1.7308776562584016D-01
 22  -6.0302292546309366D-01   1.0491452947048226D-01
 23  -8.5455636360925846D-01   3.2299638436055139D-01
 24   2.6758583764391675D-01  -8.3891627890518794D-01
 25  -4.0328132952869439D-02  -7.8758516521367083D-01
 26  -3.2405889568668916D-01  -4.9238223537320513D-01
 27  -7.0399594804615373D-01  -3.0291916456344214D-01
 28  -9.1423563830859889D-01  -8.1796863654845509D-02
 29  -3.5204757504587092D-01  -8.4481190201673706D-01
 30  -6.6637272568371575D-01  -5.9604848788478182D-01
