 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 4
   nballs ......: 23
   itrial ......: 1
   kappa .......: 0.87
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 1.0000000000000000D+00
   pol perimeter: 4.0000000000000000D+00

 OPTIMIZATION SUMMARY
   r ......:  1.4123870585145107D-01
   csupn ..:  3.5615919102838234D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  1
   #evalf .:  160
   #evalg .:  308
   #evalc .:  336
   #evalj .:  308
   #evalhl :  333
   outiter :  22
   totiter :  113
   nwcalls :  22
   nwtotit :  220
   opt time:  0.09 seconds

 BALLS (index, center abcissa, center ordinate)
  1   8.5854949687380208D-02   1.1214856138965000D-01
  2   2.8100961629699156D-01   8.9474964996430317D-02
  3   4.9999999994129979D-01   8.8976207765838491D-02
  4   7.1899038376068736D-01   8.9474964990296557D-02
  5   9.1414505030785465D-01   1.1214856153909859D-01
  6   1.2422262502605069D-01   2.9153470166582907D-01
  7   3.7422453042456300D-01   2.9449043671477149D-01
  8   6.2577546974605058D-01   2.9449043657368956D-01
  9   8.7577737505387943D-01   2.9153470165655432D-01
 10   3.6977474350980047D-05   5.0000000004422718D-01
 11   2.4846368459963869D-01   4.9999999993861982D-01
 12   4.9999999994313921D-01   5.0000000007251366D-01
 13   7.5153631527923714D-01   4.9999999998703648D-01
 14   9.9996302243175506D-01   4.9999999991750427D-01
 15   1.2422262509556488D-01   7.0846529838035410D-01
 16   3.7422453043266679D-01   7.0550956339718840D-01
 17   6.2577546965913788D-01   7.0550956342867521D-01
 18   8.7577737491447272D-01   7.0846529841639383D-01
 19   8.5854949571761471D-02   8.8785143857002258D-01
 20   2.8100961626897208D-01   9.1052503496819115D-01
 21   4.9999999995429684D-01   9.1102379225842178D-01
 22   7.1899038364205003D-01   9.1052503501241577D-01
 23   9.1414505043153205D-01   8.8785143844287828D-01
