 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 10
   nballs ......: 100
   itrial ......: 9
   kappa .......: 0.66
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.9389262614623659D+00
   pol perimeter: 6.1803398874989490D+00

 OPTIMIZATION SUMMARY
   r ......:  1.1174493622481496D-01
   csupn ..:  9.5533874144848596D-09
   istop ..:  2
   ierr ...:  0
   itrial .:  9
   #evalf .:  2306
   #evalg .:  414
   #evalc .:  2498
   #evalj .:  414
   #evalhl :  420
   outiter :  22
   totiter :  200
   nwcalls :  22
   nwtotit :  220
   opt time:  1.26 seconds

 BALLS (index, center abcissa, center ordinate)
  1  -3.3560076515706155D-01  -8.8646138180085665D-01
  2  -1.5023165432505936D-01  -8.9090355559997247D-01
  3   3.9459781322247887D-02  -8.9303827538152092D-01
  4   2.2662539246214583D-01  -8.8711549329545181D-01
  5   4.1140980276648903D-01  -8.6743261539897454D-01
  6  -4.7692458980310098D-01  -7.4771501854357814D-01
  7  -2.7119268411565095D-01  -7.2791236287469196D-01
  8  -7.4816579680429526D-02  -7.2843400774080158D-01
  9   1.1644746480713876D-01  -7.2126274297505288D-01
 10   2.9964129945219242D-01  -7.0453428749312108D-01
 11   4.9221138379108026D-01  -6.9704062124265387D-01
 12   6.7165698039705601D-01  -6.6464401479028923D-01
 13  -6.6064385617318488D-01  -6.6236798297694977D-01
 14  -5.2470274073754519D-01  -5.7272192481107642D-01
 15  -3.5898470644035485D-01  -5.8538301301171347D-01
 16  -1.7181946448608112D-01  -5.6307701937592125D-01
 17   1.9695917990925776D-02  -5.5545002060075888D-01
 18   2.0332135336410700D-01  -5.3795980522822850D-01
 19   3.9432562106518260D-01  -5.3248497110934878D-01
 20   5.7105707285049057D-01  -5.0551537889700104D-01
 21   7.5930512356781588D-01  -5.0382758630456381D-01
 22  -7.9786650069097453D-01  -5.1379434638818089D-01
 23  -6.6193906485111498D-01  -4.4886197226513874D-01
 24  -4.6479312017382002D-01  -4.1351792545098442D-01
 25  -2.8452988066817558D-01  -4.0351057688913611D-01
 26  -9.0364635165137625D-02  -3.9074082681346362D-01
 27   9.5833775999558460D-02  -3.7566305433182207D-01
 28   2.8918717736659988D-01  -3.6582253271555698D-01
 29   4.6460642794575008D-01  -3.4124802902231699D-01
 30   6.5666655649133854D-01  -3.3297895839242714D-01
 31   8.2971807541433407D-01  -3.3732229536688380D-01
 32  -8.1001161640231856D-01  -3.2414397532269962D-01
 33  -6.1018270309195288D-01  -2.7732139960233326D-01
 34  -4.0534589217305028D-01  -2.5388509421239380D-01
 35  -2.0715456303369750D-01  -2.3169907858452168D-01
 36  -1.2173519923721527D-02  -2.2017615651137590D-01
 37   1.8444528428421406D-01  -2.0336334038882828D-01
 38   3.7071452931483778D-01  -1.8375134870673385D-01
 39   5.6612306361933296D-01  -1.6870697664797846D-01
 40   7.5290647717752768D-01  -1.5302652488299359D-01
 41   9.2211232053052516D-01  -1.5268459311335408D-01
 42  -8.7520159532163100D-01  -1.6930622884532143D-01
 43  -6.9297929287612570D-01  -1.4927053819954531D-01
 44  -5.0416486669228766D-01  -1.1131549783530607D-01
 45  -3.0336522645596004D-01  -8.1242813108017911D-02
 46  -1.0436576222354253D-01  -6.0297382137468769D-02
 47   9.0161098457326061D-02  -4.8075716354376900D-02
 48   2.8935355873072222D-01  -3.5434703407653076D-02
 49   4.8866144144371571D-01  -1.4978679451989333D-02
 50   6.8693791823706329D-01  -2.3970150508206335D-03
 51   8.8833648850875491D-01   4.3139668430487530D-03
 52  -9.5639014069443340D-01   7.0117340516313402D-03
 53  -7.8137645248433218D-01   1.5580784314450827D-02
 54  -6.0237495117904372D-01   3.6805679359936914D-02
 55  -4.1093218963270939D-01   6.1664132960470429D-02
 56  -2.1039141889653043D-01   9.0470398248772982D-02
 57  -1.6525697970426773D-02   1.1198449365438790D-01
 58   1.7634449642624606D-01   1.1970363803550348D-01
