 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 11
   nballs ......: 100
   itrial ......: 5008
   kappa .......: 0.73
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.9735244960057869D+00
   pol perimeter: 6.1981162505114531D+00

 OPTIMIZATION SUMMARY
   r ......:  1.1218305516807402D-01
   csupn ..:  9.5730943172611660D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  5008
   #evalf .:  392
   #evalg .:  329
   #evalc .:  569
   #evalj .:  329
   #evalhl :  332
   outiter :  20
   totiter :  132
   nwcalls :  20
   nwtotit :  200
   opt time:  0.53 seconds

 BALLS (index, center abcissa, center ordinate)
  1  -4.7890640555806013D-01  -8.1304622965053419D-01
  2  -2.8366094227272559D-01  -8.6993668227940768D-01
  3  -1.2224920913247131D-01  -8.9798767432982773D-01
  4   7.2919911143155311D-02  -9.1136903025816496D-01
  5   2.7913076649028190D-01  -9.1963475280394380D-01
  6  -7.3626423181368816D-01  -6.0886222924838462D-01
  7  -5.7758150693565269D-01  -6.5489435798401685D-01
  8  -3.8524797693381058D-01  -6.8513779777614925D-01
  9  -1.9831888614766557D-01  -7.1359815604725019D-01
 10  -1.1442664799622053D-02  -7.3808976751621369D-01
 11   1.8825734787160484D-01  -7.6246814671868324D-01
 12   5.9059687895355306D-01  -7.4230015194614152D-01
 13  -8.1220356089075008D-01  -4.1559602033536536D-01
 14  -6.3181241630035578D-01  -4.5193959489185748D-01
 15  -4.6179558737118920D-01  -5.0327524778135724D-01
 16  -2.7174853911070340D-01  -5.2801607241834903D-01
 17  -8.6016026178408783D-02  -5.5384879432545175D-01
 18   1.0539275915994485D-01  -5.8933319145443486D-01
 19   3.0537923324852756D-01  -6.2234783341100175D-01
 20   3.2142268490359488D-01  -2.8528731010079084D-01
 21   3.9932787705116446D-01  -7.7980078762379113D-01
 22  -8.8893868815879984D-01  -2.3151149473287708D-01
 23  -7.0489753864513405D-01  -2.5874409038343826D-01
 24  -5.2211938776065581D-01  -3.0104525859406611D-01
 25  -3.5288456998456214D-01  -3.4578743565924180D-01
 26  -1.6589999481534398D-01  -3.6782673580016501D-01
 27   2.4357583600781007D-02  -4.0465397454944624D-01
 28   2.1179162456835834D-01  -4.4619056163530835D-01
 29   4.0483074014723264D-01  -4.6111588742884579D-01
 30   4.9958601177901313D-01  -6.0330579746785207D-01
 31   7.1011410398146524D-01  -5.8467694520559310D-01
 32  -9.5701254851891182D-01  -5.5211399495925191D-02
 33  -7.8098909342673350D-01  -7.1105958429842589D-02
 34  -5.9289463717474922D-01  -1.0796338100022480D-01
 35  -4.1227802846029865D-01  -1.4483727565446206D-01
 36  -2.4348439907314931D-01  -1.8435965895598774D-01
 37  -5.1269681981293835D-02  -2.1888928910337743D-01
 38   1.3938704501440674D-01  -2.5688596545103065D-01
 39   4.7473567597202471D-01  -3.2230614399717400D-01
 40   6.1465605936439338D-01  -4.4505979678732815D-01
 41   7.7302415449586837D-01  -4.2905133195025164D-01
 42  -8.6694170866252551D-01   1.1777844926655721D-01
 43  -6.7987297899946486D-01   7.9800164657366723D-02
 44  -4.9250875105978925D-01   4.4902145312400901D-02
 45  -3.0412729414784284D-01   3.0857507924953602D-05
