 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 4
   nballs ......: 40
   itrial ......: 52
   kappa .......: 0.29
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.0000000000000000D+00
   pol perimeter: 5.6568542494923797D+00

 OPTIMIZATION SUMMARY
   r ......:  1.4969178407786468D-01
   csupn ..:  8.3560725006037728D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  52
   #evalf .:  120
   #evalg .:  279
   #evalc .:  285
   #evalj .:  279
   #evalhl :  285
   outiter :  19
   totiter :  95
   nwcalls :  19
   nwtotit :  190
   opt time:  0.17 seconds

 BALLS (index, center abcissa, center ordinate)
  1  -4.5480224178003881D-01   1.2469840329359795D-01
  2  -5.0768269982459624D-01  -9.7930527723852162D-02
  3  -1.5828594274318208D-01   4.5447042595416420D-01
  4  -2.1881750398234526D-01   2.1848928121821229D-01
  5  -2.4004250908349678D-01  -3.5690342015298880D-02
  6  -2.9959166274902771D-01  -2.6148230129901617D-01
  7   5.4868685002350301D-02   5.6029696654840411D-01
  8   4.2689015493042340D-02   2.8641486368774460D-01
  9  -4.3433356236772802D-03   5.6430474764485927D-02
 10  -3.0375510388993644D-02  -1.8833069721076945D-01
 11  -1.0607162800205025D-01  -4.2020290319162051D-01
 12   2.5545505187368939D-01   3.9033078156412793D-01
 13   2.5679046028612479D-01   1.2246351480886196D-01
 14   2.1654169752810346D-01  -8.7719567549788741D-02
 15   1.6345296971194115D-01  -3.4394401348250980D-01
 16   6.0430661952267067D-02  -5.8161880687661283D-01
 17   4.6603581155612961D-01   2.1262899355317855D-01
 18   4.8864680431785268D-01  -1.5061768746855584D-02
 19   4.1038487243562072D-01  -2.4330614180169630D-01
 20   7.2302119187988534D-01   1.0303564986839128D-01
 21  -7.1369303607240631D-01   9.2422422614351962D-02
 22  -4.2011900784946771D-01   3.8488723475760561D-01
 23   3.2995736702730410D-01  -5.0535222816849279D-01
 24  -1.2661663839092255D-01   7.3439962286727434D-01
 25   6.8295842094938553D-01  -1.6321186890896994D-01
 26  -1.7772339622318248D-01  -6.8924710995063077D-01
 27  -5.2643897726116917D-01  -3.6153209717894674D-01
 28  -7.0050025003283434D-01  -1.8071246856633158D-01
 29  -3.4393682080861632D-01  -5.2472309219305624D-01
 30  -1.2730530365572883D-02  -8.5084140631529093D-01
 31  -6.4753449519686712D-01   3.2057316485257542D-01
 32  -3.4213134017448643D-01   5.8978033466033808D-01
 33   3.0338461574651851D-02   8.5340560993587700D-01
 34   2.1701913102134907D-01   6.7883135614948964D-01
 35   5.6417329129928939D-01  -3.9820453204842809D-01
 36   8.5150223224023491D-01  -1.8869150183722410D-02
 37   6.1606424104885327D-01   3.1787721179609202D-01
 38  -8.5033472369038454D-01  -2.8169853347893778D-03
 39   4.0553760327306498D-01   4.9575092043905900D-01
 40   2.2540734245601690D-01  -7.4319055175534710D-01
