 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 10
   nballs ......: 90
   itrial ......: 3498
   kappa .......: 0.75
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.9389262614623659D+00
   pol perimeter: 6.1803398874989490D+00

 OPTIMIZATION SUMMARY
   r ......:  1.1786939677013490D-01
   csupn ..:  9.8470249731974491D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  3498
   #evalf .:  837
   #evalg .:  358
   #evalc .:  1025
   #evalj .:  358
   #evalhl :  358
   outiter :  21
   totiter :  148
   nwcalls :  21
   nwtotit :  210
   opt time:  0.94 seconds

 BALLS (index, center abcissa, center ordinate)
  1  -6.3260656389621561D-01  -6.8783201567190244D-01
  2  -4.3454905087020201D-01  -7.7304881672751125D-01
  3  -2.8493919635886372D-01  -8.5666940094584398D-01
  4  -9.7512690125092116D-02  -9.3533270002977065D-01
  5  -8.3860373567064517D-01  -4.1377349318878509D-01
  6  -7.0975843578683362D-01  -5.2421093316272116D-01
  7  -4.9400341620344290D-01  -5.7063214279170260D-01
  8  -2.9596247413322729D-01  -6.5968710022312849D-01
  9  -1.0846943590296122D-01  -7.4593737817099215D-01
 10   8.3678911643283033D-02  -8.5231269166107115D-01
 11   2.6136956232003300D-01  -9.1853519984696519D-01
 12  -8.6350677679136145D-01  -1.9973086639959370D-01
 13  -6.8597105234174738D-01  -3.0913455971348064D-01
 14  -5.3477018384416330D-01  -4.0449775080073325D-01
 15  -3.2872829697239708D-01  -4.6539710628157971D-01
 16  -1.3097773314523881D-01  -5.4314814073438233D-01
 17   5.0640828436315510D-02  -6.5161627879634432D-01
 18   2.4001060780462297D-01  -7.1248192135791322D-01
 19   4.2320204331502276D-01  -7.9214913191363090D-01
 20  -9.0041224164024325D-01  -2.6411593429828958D-02
 21  -7.0854754948178911D-01  -9.5836658717225298D-02
 22  -5.3087792130181111D-01  -1.9179186858285027D-01
 23  -3.6526969600428438D-01  -2.8299810965145628D-01
 24  -1.6232320218732565D-01  -3.4948668125966204D-01
 25   2.9852083276265609D-02  -4.4310056259567404D-01
 26   2.0805100000772689D-01  -5.1229625663337408D-01
 27   3.9999557500595118D-01  -5.8533380833153115D-01
 28   5.8411285242281430D-01  -6.7313483356005643D-01
 29  -9.2970959558803945D-01   1.6648533591638148D-01
 30  -7.3935498826051671D-01   1.0332955134927527D-01
 31  -5.4577753986507194D-01   1.8638775013622631D-02
 32  -3.6852455666201750D-01  -7.1479260191514335D-02
 33  -1.9786501761635031D-01  -1.6224172594496158D-01
 34  -2.4908872040053077D-03  -2.4146420676461294D-01
 35   1.8589693412927769D-01  -3.0325518232176107D-01
 36   3.5957871353067178D-01  -3.8215709313171892D-01
 37   5.5245828576084588D-01  -4.6332501819803668D-01
 38   7.1767240909772878D-01  -5.4891272262533675D-01
 39  -7.9355863701379203D-01   3.0960177324839311D-01
 40  -6.0000938738886389D-01   2.2049198578240831D-01
 41  -4.0259558552327684D-01   1.4112334051444586D-01
 42  -2.2063915299797163D-01   5.1442912665810039D-02
 43  -4.3550292795999319D-02  -4.0991456699602996D-02
 44   1.4838062698409046D-01  -9.9787466286245075D-02
 45   3.3817694786307384D-01  -1.6766413088908189D-01
 46   5.1145344847023211D-01  -2.5996719898833881D-01
 47   7.0273801964538274D-01  -3.2909792517011227D-01
 48   8.5038996528529365D-01  -4.0209953958406347D-01
 49  -8.1281677917162443D-01   5.0192897616476828D-01
 50  -6.1818351688858963D-01   4.1375006432175265D-01
 51  -4.2486567129063602D-01   3.3079112770861224D-01
 52  -2.2756713245419574D-01   2.5304433152572148D-01
 53  -4.5638062771615306D-02   1.6361271672194233D-01
 54   1.2801075664006634D-01   9.1608381112292830D-02
 55   3.1698793586833030D-01   2.9054865860209396D-02
 56   5.0861731658493858D-01  -5.1003002491996720D-02
 57   6.8047110765015040D-01  -1.3326971339121829D-01
 58   8.6708020507331518D-01  -1.8479696747088675D-01
