 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 7
   nballs ......: 80
   itrial ......: 1753
   kappa .......: 0.72
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.7364101886381045D+00
   pol perimeter: 6.0743723476458129D+00

 OPTIMIZATION SUMMARY
   r ......:  1.2069316899027367D-01
   csupn ..:  9.8755492672353284D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  1753
   #evalf .:  1625
   #evalg .:  396
   #evalc .:  1821
   #evalj .:  396
   #evalhl :  397
   outiter :  22
   totiter :  177
   nwcalls :  22
   nwtotit :  220
   opt time:  1.06 seconds

 BALLS (index, center abcissa, center ordinate)
  1   8.1880820000484078D-01   4.2183513684028967D-01
  2   6.8287516030462991D-01   5.6769277450728706D-01
  3   5.3460931652452470D-01   6.6866098402104068D-01
  4   3.5208759933804379D-01   7.7101814745022701D-01
  5   1.6057385817492623D-01   8.9466286273753515D-01
  6   8.9807030286977152D-01   4.1901538994995685D-02
  7   7.7772402768634152D-01   2.1305652263198233D-01
  8   6.2561214739119964D-01   3.5418040375016480D-01
  9   4.8670489539228290D-01   4.7280580077150119D-01
 10   3.2634188379802470D-01   6.0082706726182844D-01
 11   1.3825912271463009D-01   7.2705454883018050D-01
 12  -2.4678505409039528D-02   8.8802881294685043D-01
 13   8.7467588955233289D-01  -1.7238591310485832D-01
 14   7.2422619853445747D-01  -5.7676237741712101D-03
 15   5.9083532266360883D-01   1.3928590765964147D-01
 16   4.3625198272561899D-01   2.6212860209434280D-01
 17   2.8994317814854265D-01   3.9500026314467329D-01
 18   1.3140061316630300D-01   5.3689955250434218D-01
 19  -3.7014108237219165D-02   6.8004192267949615D-01
 20  -1.9226849709585728D-01   8.2761909563672054D-01
 21   8.3866036630588325D-01  -3.6033612684425975D-01
 22   6.8669350410452235D-01  -2.0934067238487078D-01
 23   5.3574646878646648D-01  -7.8408354746228884D-02
 24   3.9986903917342626D-01   4.8360856107443298D-02
 25   2.4671011414838573D-01   1.8387820054688842D-01
 26   9.7761696197755502D-02   3.2882105909300435D-01
 27  -5.7966060350852243D-02   4.7593600811124137D-01
 28  -2.1233735889052338D-01   6.0839340356139571D-01
 29  -3.7014937149118937D-01   7.4520654431517586D-01
 30   6.6543641685606170D-01  -4.3011867566725609D-01
 31   5.0881187411622752D-01  -3.0085189320299921D-01
 32   3.5754657469521689D-01  -1.7284884759078226D-01
 33   2.1696740059164935D-01  -3.4334996199006422D-02
 34   6.5587985731318132D-02   1.0992474024281750D-01
 35  -8.2142289323431358D-02   2.5951085699451842D-01
 36  -2.3756301957580653D-01   3.8816189999356976D-01
 37  -3.9096045297090126D-01   5.2639012620333092D-01
 38  -5.4938271696105112D-01   6.5966031751585419D-01
 39   6.3627124365679355D-01  -6.1486609098409661D-01
 40   4.6076220929723016D-01  -5.0167970329164124D-01
 41   3.1705514902705290D-01  -3.8663594788507549D-01
 42   1.6688056078693353D-01  -2.5025681950181056D-01
 43   2.8070598543269782D-02  -1.0301607925195537D-01
 44  -1.1708068411775745D-01   4.2389492052989891D-02
 45  -2.6870387614887159D-01   1.7212468795093611D-01
 46  -4.2269612635711945D-01   3.1016501376391664D-01
 47  -5.7670795782975204D-01   4.4485037061533572D-01
 48  -7.3524930693434432D-01   5.7729568856624602D-01
 49   4.5727088754065964D-01  -7.1473754173399751D-01
 50   2.8165912668890125D-01  -6.1070456773663839D-01
 51   1.4531390544427886D-01  -4.5058054702672451D-01
 52  -2.6435812969438015D-02  -3.1151416178916591D-01
 53  -1.6921093436521756D-01  -1.6557179715792339D-01
 54  -3.1247130440535315D-01  -3.8568986900412883D-02
 55  -4.6268473957916612D-01   1.0057933684621388D-01
 56  -6.1696051676753216D-01   2.3716212611248400D-01
 57  -7.7302025013135922D-01   3.7153869267850709D-01
 58   3.6977763763688104D-01  -8.1710517535908900D-01
 59   1.9802741579246660D-01  -8.1522122540264186D-01
 60   8.1571313347675853D-02  -6.5290882434812458D-01
 61  -5.5498937237760143D-02  -4.9482142674462776D-01
 62  -2.3460900727502310D-01  -3.6313766272589126D-01
 63  -3.6726832134329918D-01  -2.4948171426777385D-01
 64  -5.0863208792153569D-01  -1.0811848810204819D-01
 65  -6.5849153080820355D-01   3.3646594075422996D-02
 66  -8.1583935185870449D-01   1.7373762379512392D-01
 67  -2.5045386330999748D-05  -8.5881226331591687D-01
 68  -1.1786182407081183D-01  -6.9855991578935461D-01
 69  -2.3612102284027539D-01  -5.1634486363806620D-01
 70  -4.3390368926423112D-01  -4.6102575686988062D-01
 71  -5.6453648259285183D-01  -3.1809622692858974D-01
 72  -7.0429406278502138D-01  -1.6960977543562966D-01
 73  -8.5666075303272360D-01  -2.0567391979415997D-02
 74  -2.1775088167844453D-01  -8.4078632089062255D-01
 75  -3.3716904663262598D-01  -6.5516521115482362D-01
 76  -5.2564618911463945D-01  -6.5903339149080653D-01
 77  -6.4437455203871308D-01  -5.1637028446139976D-01
 78  -7.7095800618452659D-01  -3.6910152227174942D-01
 79  -9.0915065546662643D-01  -2.1510411554960693D-01
 80  -4.2318240731266965D-01  -8.3458627318337297D-01
