 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 7
   nballs ......: 90
   itrial ......: 625
   kappa .......: 0.81
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.7364101886381045D+00
   pol perimeter: 6.0743723476458129D+00

 OPTIMIZATION SUMMARY
   r ......:  1.1389008079331175D-01
   csupn ..:  9.9693644450837837D-09
   istop ..:  2
   ierr ...:  0
   itrial .:  625
   #evalf .:  1207
   #evalg .:  369
   #evalc .:  1400
   #evalj .:  369
   #evalhl :  377
   outiter :  22
   totiter :  157
   nwcalls :  22
   nwtotit :  220
   opt time:  1.03 seconds

 BALLS (index, center abcissa, center ordinate)
  1   8.6254314133469512D-01  -3.0814711816246881D-01
  2   8.8861403391759608D-01  -1.5383182778738150D-01
  3   8.5400491698429271D-01   2.9446507328707301D-02
  4   8.1294776251723688D-01   2.1749255367983769D-01
  5   7.7133264808976232D-01   4.0767847871573892D-01
  6   7.2124386828579357D-01   5.9174997725899248D-01
  7   7.1765094408586150D-01  -4.6054620523700640D-01
  8   7.0416801436544696D-01  -2.5401532010478606D-01
  9   6.9372980533216322D-01  -8.5526508799427026D-02
 10   6.6063313184387629D-01   9.9286765460196477D-02
 11   6.2104373165058935D-01   2.8876880682700057D-01
 12   5.7700367329408564D-01   4.7658858326667963D-01
 13   5.4137514882195725D-01   6.7906874407021700D-01
 14   5.8637562536848697D-01  -6.0344410919195535D-01
 15   5.5482631870575250D-01  -3.9461622370590510D-01
 16   5.2625770181049047D-01  -1.9785336842649059D-01
 17   5.0068052934594920D-01  -1.6436840127063326D-02
 18   4.6919185197881363D-01   1.7029720806380333D-01
 19   4.2876244914786626D-01   3.5957401658600618D-01
 20   3.9732264108460980D-01   5.6080388616112509D-01
 21   3.6111363201081897D-01   7.6286665652956187D-01
 22   4.2103412945113111D-01  -8.4657193349573390D-01
 23   4.6952930463643217D-01  -6.9125423474587255D-01
 24   4.1451246389760571D-01  -5.0522096799222604D-01
 25   3.7226465292317457D-01  -3.1600493059638024D-01
 26   3.3370274602287531D-01  -1.2785868780521639D-01
 27   3.1294033508433472D-01   5.8892991921778666D-02
 28   2.7694942233591702D-01   2.4708872437306476D-01
 29   2.4887923319749677D-01   4.4718838334999034D-01
 30   2.1685744343051436D-01   6.4800332073063205D-01
 31   1.8319329669201292D-01   8.5185601007368139D-01
 32   2.9087272016796867D-01  -7.9210700295546166D-01
 33   2.7112141819963553D-01  -6.2248391297535899D-01
 34   2.2212807173613838D-01  -4.3862153662262954D-01
 35   1.8009425581696817D-01  -2.4921420833853475D-01
 36   1.4877530770017372D-01  -5.4611296883288030D-02
 37   1.2115583487208532D-01   1.2983130058893663D-01
 38   9.7545549154909816D-02   3.2824984141945918D-01
 39   6.8888694348376522D-02   5.2792978942217139D-01
 40   3.9415701466271158D-02   7.3053145785498830D-01
 41   2.9520708368043140D-03   9.3241305877786584D-01
 42   1.4598667781023753D-01  -8.7727188681334800D-01
 43   9.2376997412243922D-02  -7.1043095873699480D-01
 44   7.2360073519119023D-02  -5.4110286026475518D-01
 45   2.9087293215896922D-02  -3.6230810247315770D-01
 46  -2.8968796786722505D-03  -1.6424265063051527D-01
 47  -4.3570109676734102D-02   2.5742524318639000D-02
 48  -5.7351571922890941D-02   2.2143288547026704D-01
 49  -8.3029726551791583D-02   4.2002185195434916D-01
 50  -1.0913607877456509D-01   6.2150365672150287D-01
 51  -1.2156347037074240D-01   8.3370182170105012D-01
 52  -6.1486509469474711D-02  -8.3980582299336992D-01
 53  -1.0402561127128035D-01  -6.5832130909693598D-01
 54  -1.2596845801978668D-01  -4.9118949079407420D-01
 55  -1.5154697473331510D-01  -2.9556347621485785D-01
 56  -1.9177083338493547D-01  -1.0966424761469984D-01
 57  -2.1860713862956430D-01   9.1553939676633417D-02
 58  -2.3292319243403520D-01   2.8036846885716760D-01
 59  -2.5529997443200753D-01   4.7838716815877835D-01
 60  -2.5502160325837997D-01   6.6853874832287985D-01
 61  -3.0590231236272780D-01   8.2373193859838489D-01
 62  -2.2841936531336379D-01  -8.1179124911760403D-01
 63  -2.8967223184045326D-01  -6.1769369624961834D-01
 64  -3.0619611469548896D-01  -4.2628178129311467D-01
 65  -3.4390728072953786D-01  -2.4139999209078308D-01
 66  -3.6655227702563409D-01  -4.0845965473140018D-02
 67  -4.0009678991087649D-01   1.5657947239306486D-01
 68  -4.1013437706842326D-01   3.4857938572130170D-01
 69  -4.2907007303376360D-01   5.4895167733360273D-01
 70  -4.6710201207457769D-01   6.9680363697219727D-01
 71  -3.7866321018532062D-01  -8.1930525982367963D-01
 72  -4.6128214430955844D-01  -7.1817877285714438D-01
 73  -4.7275808611762382D-01  -5.2955080272932276D-01
 74  -5.0144671612416158D-01  -3.4891216152718257D-01
 75  -5.2156687690544845D-01  -1.4937773891325026D-01
 76  -5.5066555623357993D-01   4.5096394246916700D-02
 77  -5.7994380676280877D-01   2.4571643342270194D-01
 78  -5.8341621413097322D-01   4.4205081111943106D-01
 79  -6.3112904650964319D-01   6.2062106721121535D-01
 80  -6.3457351723210964D-01  -6.2689806256449032D-01
 81  -6.6789295232143597D-01  -4.4399460267608948D-01
 82  -6.7898278446861904D-01  -2.4867633188932262D-01
 83  -7.0658525290523211D-01  -6.8662351528106499D-02
 84  -7.2031681266361991D-01   1.3622799932679180D-01
 85  -7.5327302453732037D-01   3.4416131893120028D-01
 86  -7.6949271819946297D-01   5.3143941649227433D-01
 87  -8.3876456786869003D-01  -3.7076766752448620D-01
 88  -8.7278441677481244D-01  -1.8758641382634006D-01
 89  -8.6069507349720920D-01  -2.7443078214103793D-02
 90  -8.6428751302056539D-01   1.8251373806601728D-01
