 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 7
   nballs ......: 50
   itrial ......: 2
   kappa .......: 0.85
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.7364101886381045D+00
   pol perimeter: 6.0743723476458129D+00

 OPTIMIZATION SUMMARY
   r ......:  1.5431652613265504D-01
   csupn ..:  7.7283877075728924D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  2
   #evalf .:  139
   #evalg .:  324
   #evalc .:  332
   #evalj .:  324
   #evalhl :  329
   outiter :  22
   totiter :  109
   nwcalls :  22
   nwtotit :  220
   opt time:  0.24 seconds

 BALLS (index, center abcissa, center ordinate)
  1   8.8747268653345357D-01  -2.0658596165944718D-01
  2   8.2451784030117536D-01   4.3799319690827794D-02
  3   7.6505228953920112D-01   2.8864783969307733D-01
  4   6.9358824385907947D-01   5.0996001951409953D-01
  5   5.4652761185770848D-01   6.9756615709603764D-01
  6   7.2043379733081314D-01  -4.1122463115458086D-01
  7   6.3167915379040784D-01  -1.6168927000381064D-01
  8   5.6586769459044306D-01   8.5520780452648340D-02
  9   5.0057635515309862D-01   3.2329368089932004D-01
 10   4.0611053249622903D-01   5.4027125263236564D-01
 11   2.7225362545245224D-01   7.9099601736107905D-01
 12   5.5656295693233293D-01  -6.1542762178301902D-01
 13   4.5765370956943968D-01  -3.6915750527254426D-01
 14   3.7450403711979557D-01  -1.2336031790417845D-01
 15   3.0436988554159333D-01   1.1868491521718368D-01
 16   2.3052286447369147D-01   3.4958307390983323D-01
 17   1.3669708395132946D-01   5.9869708168898839D-01
 18   3.4932463196779957D-02   8.5818401601807082D-01
 19   3.9388068567840817D-01  -8.2044912638218637D-01
 20   2.9228522062916729D-01  -5.8274892245367693D-01
 21   1.9845808945730570D-01  -3.4117650279690537D-01
 22   1.1540650680146880D-01  -9.5277354751883342D-02
 23   3.8013111417970390D-02   1.3690368842256556D-01
 24  -2.7937356308545498D-02   3.7847432074529519D-01
 25  -1.0814007499131127D-01   6.2470180782397089D-01
 26  -2.1175676974814323D-01   8.8214724993850901D-01
 27   1.3390562724813576D-01  -8.1524413787479044D-01
 28   3.5592082523658843D-02  -5.7281063795903664D-01
 29  -5.3843148120827820D-02  -3.2544004081386169D-01
 30  -1.2861700434430642D-01  -6.9980475234001957D-02
 31  -2.2649088165968470D-01   1.7977922647679556D-01
 32  -2.9237493056281538D-01   4.2143074882561471D-01
 33  -3.6681046182029320D-01   6.7439137458791365D-01
 34  -1.1945354211933328D-01  -8.1051083060995466D-01
 35  -2.1081876043992981D-01  -5.5915231785832842D-01
 36  -2.9718273487372976D-01  -3.0124197449990908D-01
 37  -3.7959488893657689D-01  -5.4533763425427081D-02
 38  -4.7741930581293968D-01   1.9528955436034315D-01
 39  -5.2681971894917845D-01   4.2859954391123672D-01
 40  -6.1395201772286545D-01   6.6558200386976030D-01
 41  -3.4745222159555911D-01  -7.8599657883995633D-01
 42  -4.4311595664332848D-01  -5.1090404614327511D-01
 43  -5.6122863942131118D-01  -2.5955865180956017D-01
 44  -6.4088480393689151D-01  -1.9364408626542401D-02
 45  -7.3930716767841842D-01   2.2973617590109377D-01
 46  -7.7518302557716945D-01   4.7786750122049787D-01
 47  -5.6569744661389398D-01  -6.8224657368022479D-01
 48  -7.1612054167074213D-01  -4.3392459200394712D-01
 49  -8.3048594858900171D-01  -2.1852364795793380D-01
 50  -9.0606147356320743D-01   2.3258864202553745D-02
