 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 9
   nballs ......: 30
   itrial ......: 1066
   kappa .......: 0.89
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.8925442435894264D+00
   pol perimeter: 6.1563625798620381D+00

 OPTIMIZATION SUMMARY
   r ......:  2.1249735122267938D-01
   csupn ..:  9.6531165283408882D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  1066
   #evalf .:  830
   #evalg .:  356
   #evalc .:  1018
   #evalj .:  356
   #evalhl :  347
   outiter :  20
   totiter :  147
   nwcalls :  20
   nwtotit :  200
   opt time:  0.21 seconds

 BALLS (index, center abcissa, center ordinate)
  1   6.2462843370852150D-01  -6.5256267331658091D-01
  2  -1.0327992716147344D-02  -8.5072536380105601D-01
  3   2.8594863631065287D-01  -7.5397089118077532D-01
  4   4.0843283990849333D-01  -3.7818466210607449D-01
  5   7.7587590684616203D-01  -3.3768493167290253D-01
  6   9.1655126511038620D-01   2.9168538552548223D-02
  7  -3.9113835155658344D-01  -8.4027018902629369D-01
  8  -2.0969088445684717D-01  -5.8097709411427645D-01
  9   7.9924669088965741D-02  -4.5291090230561970D-01
 10   2.1016468552585993D-01  -7.6797049409171300D-02
 11   5.7537168518984849D-01  -4.1270076344759751D-02
 12   7.4398195448906002D-01   3.0304619251002407D-01
 13  -5.8395645151278819D-01  -5.2840957327736382D-01
 14  -3.1350858174198870D-01  -3.1005357065689249D-01
 15  -1.0949152502830924D-01  -1.3441531740176879D-01
 16   3.8088022169938746D-01   2.5233781167185393D-01
 17   5.9393173648446862D-01   5.9152210241628422D-01
 18  -8.1899321126995883D-01  -3.4936839430649524D-01
 19  -5.7188086075916644D-01  -1.1668891666474811D-01
 20  -3.8015319837074346D-01   1.0582149302152602D-01
 21  -4.3599751282704763D-04   1.9596914753210992D-01
 22   2.2349561303721924D-01   5.2008619848299920D-01
 23   3.3822387143755922D-01   8.0533892202856228D-01
 24  -8.8916831464954760D-01   4.4217660582011424D-02
 25  -7.2811447600604762D-01   2.5834188030927974D-01
 26  -3.5029024481766696D-01   3.9213719583068191D-01
 27  -1.0021993479746628D-01   5.3678175992169097D-01
 28  -2.1682519154757995D-02   8.4959009126995477D-01
 29  -6.6208570729907112D-01   5.7971696510982040D-01
 30  -3.8551757042903634D-01   7.8262958991876619D-01
