 PROBLEM SUMMARY
 41   2.6622902337289128D-02  -7.7089820907758441D-02
 42   1.4258987934264675D-01   3.8283789315852502D-02
 43   2.5864465711359214D-01   1.5577320776172410D-01
 44   3.7558076519341699D-01   2.7267042640196920D-01
 45   4.9321994339430919D-01   3.8942274680564676D-01
 46  -4.9321994331238550D-01  -3.8942274685764072D-01
 47  -3.7558076515527611D-01  -2.7267042641524131D-01
 48  -2.5864465698451539D-01  -1.5577320776006440D-01
 49  -1.4258987928154163D-01  -3.8283789286227971D-02
 50  -2.6622902379727399D-02   7.7089820981916163D-02
 51   8.9980142295128449D-02   1.9231246464421181D-01
 52   2.0681206761907681D-01   3.0961248261528762D-01
 53   3.2445280264053805D-01   4.2632326362578893D-01
 54   4.4194471410063518D-01   5.4310163893782348D-01
 55  -6.4716098172826053D-01  -3.3835532814608066D-01
 56  -5.3033685735184644D-01  -2.2158231820830077D-01
 57  -4.1342129931110805D-01  -1.0465991537166035D-01
 58  -2.9727710667875079D-01   1.2419952612540617D-02
 59  -1.8186437470949240D-01   1.3004998535145015D-01
 60  -6.5261215315925866D-02   2.4526773170571786D-01
 61   5.2125666890110271D-02   3.6030024222393831D-01
 62   1.6967322121686781D-01   4.7742930026720531D-01
 63   2.8839741627242421D-01   5.9386566597520551D-01
 64  -6.9894062195630791D-01  -1.8423552404709120D-01
 65  -5.8197537938404631D-01  -6.7487125729238012D-02
 66  -4.6584023238967370D-01   4.9630484824872784D-02
 67  -3.5033207365738522D-01   1.6685915026080442D-01
 68  -2.3428068834158763D-01   2.8432747924717638D-01
 69  -1.1689881267962582D-01   3.9934365821321516D-01
 70   1.1940739668456603D-03   5.1418694382855945D-01
 71   1.1980929624439288D-01   6.3102925595609671D-01
 72   2.3782193209453137D-01   7.4764354203232897D-01
 73  -8.5256034470667008D-01  -1.3205404888035652D-01
 74  -7.3678884026860125D-01  -1.6220815293256842D-02
 75  -6.2116446255415925D-01   1.0026089072904011D-01
 76  -5.0567797523032754D-01   2.1751884910193128D-01
 77  -3.8953738802079968D-01   3.3458630185431776D-01
 78  -2.7270650834804833D-01   4.5185306633862521D-01
 79  -1.5461147703374248D-01   5.6668360881821556D-01
 80  -3.5433739834710362D-02   6.8124421959468517D-01
 81   8.4144255189339295D-02   7.9783669364297494D-01
 82  -9.0609937187918332D-01   2.1891444546289697D-02
 83  -7.9031806876603583D-01   1.3773216034535579D-01
 84  -6.7463974888279388D-01   2.5420314104824970D-01
 85  -5.5851314553252074D-01   3.7130527548398506D-01
 86  -4.4159255208686121D-01   4.8817273524113308D-01
 87  -3.2459204151033566D-01   6.0455859588507521D-01
 88  -2.0714929200817694D-01   7.1680373695189936D-01
 89  -9.2777604414107082D-02   8.2227602085946039D-01
 90   1.3541788593274000D-02   9.0454403138749151D-01
