 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 8
   nballs ......: 70
   itrial ......: 632
   kappa .......: 0.62
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.8284271247461903D+00
   pol perimeter: 6.1229349178414356D+00

 OPTIMIZATION SUMMARY
   r ......:  1.3188785034950201D-01
   csupn ..:  6.7418794991169761D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  632
   #evalf .:  161
   #evalg .:  328
   #evalc .:  351
   #evalj .:  328
   #evalhl :  336
   outiter :  22
   totiter :  116
   nwcalls :  22
   nwtotit :  220
   opt time:  0.40 seconds

 BALLS (index, center abcissa, center ordinate)
  1   6.2774374387193810D-01  -6.3343052970863889D-01
  2   5.9120022614437773D-02  -9.2446413216761603D-01
  3   2.7134291199642491D-01  -8.1633436404278703D-01
  4   4.5969032649416008D-01  -7.1476503339646158D-01
  5   7.0464797764672304D-01  -4.7207405648626738D-01
  6   8.3962947139988553D-01  -2.8905893360993307D-01
  7  -1.1530938800431455D-01  -8.5266960601119024D-01
  8   7.5909347956947232D-02  -7.0435545475923766D-01
  9   2.7311599662222114D-01  -5.8623303568786034D-01
 10   4.5265017810860769D-01  -4.7199155828209560D-01
 11   5.9236317133505412D-01  -3.0188646008642384D-01
 12   7.2127189254334889D-01  -1.1838916145876528D-01
 13   9.1280435981698926D-01  -5.5087078947621292D-02
 14  -2.9838224841630556D-01  -7.8430759530219940D-01
 15  -1.2507982095235645D-01  -6.2732955012872771D-01
 16   5.3094877912670979D-02  -4.9172213813763194D-01
 17   2.3286230235720168D-01  -3.6528284028842145D-01
 18   3.7817519730308052D-01  -2.4272974276630846D-01
 19   5.1182542964141586D-01  -7.2134642510701105D-02
 20   6.8432661802542860D-01   7.2366280225591384D-02
 21   8.6848305962077410D-01   1.3988719341347963D-01
 22  -4.8459291709036800D-01  -7.0717620673597770D-01
 23  -3.2357166907731211D-01  -5.4933466355243443D-01
 24  -1.5835753152280510D-01  -3.9928707362590637D-01
 25   1.5568205075293499D-02  -2.6838219363525834D-01
 26   1.7066822069667770D-01  -1.3499177414527067D-01
 27   3.1020459434820868D-01  -2.9960393745845069D-03
 28   4.6834917686820959D-01   1.5326304694915574D-01
 29   6.6051293296358293D-01   2.8931354064700227D-01
 30   8.0249741784947604D-01   3.7071205796588802D-01
 31  -6.7745984464183306D-01  -6.3373485803627250D-01
 32  -5.3002483699313319D-01  -4.7304277008525181D-01
 33  -3.6734717862221583D-01  -3.1673710285582801D-01
 34  -1.9531429266459546D-01  -1.6879604434120130D-01
 35  -4.0293219620736002D-02  -3.3042323940567296D-02
 36   1.1059752058778302D-01   1.0104171988217897D-01
 37   2.7136271852359017D-01   2.3862150524808351D-01
 38   4.6537410973175442D-01   3.8099286715660086D-01
 39   6.6107640105069254D-01   5.1822786909310481D-01
 40  -7.5544675871050626D-01  -4.1390331679372494D-01
 41  -5.9307010986129716D-01  -2.5627868479609517D-01
 42  -4.2221830862764964D-01  -1.0243553359634980D-01
 43  -2.6907734856462101D-01   5.0360833329230935D-02
 44  -1.1827527256413702D-01   1.8679473019536166D-01
 45   3.5173304831420830D-02   3.1000234818276184D-01
 46   2.3180261614730757D-01   4.3368788693900212D-01
 47   4.2549250149856677D-01   5.7416941973035274D-01
 48   6.2953854434408829D-01   6.9058626365186238D-01
 49  -8.2583293951090808D-01  -2.0802543959154637D-01
 50  -6.4826488952007622D-01  -5.3949809854121400D-02
 51  -4.8821409541288063D-01   1.1141972473729525D-01
 52  -3.4167644954814097D-01   2.7571763059560211D-01
 53  -1.9528815982151221D-01   4.0430990786354548D-01
 54   3.0326896807627707D-03   5.1126697779416475D-01
 55   1.9868665850065592D-01   6.3783324510291461D-01
 56   4.0042953407355431D-01   7.7344454327767476D-01
 57  -8.7703709815642394D-01  -2.7663512386786295D-02
 58  -6.9550718610946449D-01   1.4066334578761930D-01
 59  -5.6159794616745196D-01   3.3600479155578239D-01
 60  -4.1960519980369759D-01   5.0088226851926265D-01
 61  -2.2112544233079565D-01   6.1220570949460840D-01
 62  -2.1751467125336276D-02   7.1854542197745763D-01
 63   1.8240284357958966D-01   8.4435925849841054D-01
 64  -8.9596680194230227D-01   1.6664841709928990D-01
 65  -7.6579226117953103D-01   3.6819213700977410D-01
 66  -6.6535634015514711D-01   5.2551289492002484D-01
 67  -4.1664735814620962D-01   7.3023378984805876D-01
 68  -2.3109587676776500D-01   8.3204312057404006D-01
 69  -1.9819064754259475D-02   9.3034817558473304D-01
 70  -6.0687551162734210D-01   6.6237618067241877D-01
