 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 7
   nballs ......: 40
   itrial ......: 269
   kappa .......: 0.83
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.7364101886381045D+00
   pol perimeter: 6.0743723476458129D+00

 OPTIMIZATION SUMMARY
   r ......:  1.7441006887658922D-01
   csupn ..:  8.6492413231553655D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  269
   #evalf .:  1359
   #evalg .:  404
   #evalc .:  1547
   #evalj .:  404
   #evalhl :  405
   outiter :  21
   totiter :  195
   nwcalls :  21
   nwtotit :  210
   opt time:  0.39 seconds

 BALLS (index, center abcissa, center ordinate)
  1   7.7359597421183590D-01   5.0320348393638403D-01
  2   9.0160991645877486D-01  -1.0832485857245720D-01
  3   7.7963633993369830D-01   1.8282684652325851D-01
  4   5.5466674009925965D-01   3.9767471390142045D-01
  5   5.2952141640066352D-01   6.9023821128099427D-01
  6   7.5851711702086178D-01  -3.1944829485755449D-01
  7   6.0551322695814469D-01  -4.2846234920023367D-02
  8   4.5329667963561737D-01   2.0160595247350696D-01
  9   2.9229634084053430D-01   4.8407972988781534D-01
 10   2.3195151554553667D-01   7.6130683026867429D-01
 11  -6.8015276247197835D-11   8.5937697843212690D-01
 12   5.9235772415870769D-01  -5.4685352126258269D-01
 13   4.5129933218215307D-01  -2.6986347391736787D-01
 14   2.8637042733997264D-01  -1.2099115543719768D-02
 15   1.4797360225380746D-01   2.7223119524571571D-01
 16   9.3029873012200085D-11   5.3898939496338405D-01
 17  -2.3195151562867561D-01   7.6130683031895829D-01
 18   4.2185148299240272D-01  -7.9899796810158963D-01
 19   2.9547206813556759D-01  -5.2264042386962373D-01
 20   1.4249712646589263D-01  -2.6447507906889928D-01
 21  -4.5977542255180529D-11   1.0508204699417493D-02
 22  -1.4797360225166079D-01   2.7223119528347084D-01
 23  -2.9229634072432747D-01   4.8407972972495078D-01
 24  -5.2952141655309903D-01   6.9023821122866202D-01
 25   1.4017391825557232D-01  -7.9717420751911805D-01
 26  -2.6033569069258151D-11  -5.3946317163559088D-01
 27  -1.4249712654088831D-01  -2.6447507897940420D-01
 28  -2.8637042737562812D-01  -1.2099115393038920D-02
 29  -4.5329667955759595D-01   2.0160595259399766D-01
 30  -5.5466674014617845D-01   3.9767471388723280D-01
 31  -7.7359597413903325D-01   5.0320348393904224D-01
 32  -1.4017391836417448D-01  -7.9717420767969227D-01
 33  -2.9547206820669208D-01  -5.2264042387916620D-01
 34  -4.5129933232306230D-01  -2.6986347389108006D-01
 35  -6.0551322678395947D-01  -4.2846234981517906D-02
 36  -7.7963633992546588D-01   1.8282684658737330D-01
 37  -4.2185148304842396D-01  -7.9899796817951918D-01
 38  -5.9235772428524291D-01  -5.4685352136517695D-01
 39  -7.5851711710224134D-01  -3.1944829484925352D-01
 40  -9.0160991649972755D-01  -1.0832485849157809D-01
