 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 9
   nballs ......: 100
   itrial ......: 6878
   kappa .......: 0.59
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.8925442435894264D+00
   pol perimeter: 6.1563625798620381D+00

 OPTIMIZATION SUMMARY
   r ......:  1.1061995497716709D-01
   csupn ..:  9.6445100794539940D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  6878
   #evalf .:  1622
   #evalg .:  358
   #evalc .:  1796
   #evalj .:  358
   #evalhl :  364
   outiter :  20
   totiter :  164
   nwcalls :  20
   nwtotit :  200
   opt time:  1.00 seconds

 BALLS (index, center abcissa, center ordinate)
  1   7.6068667891849862D-01   5.3227056852518739D-01
  2   6.1332517855424074D-01   6.6834925828773006D-01
  3   5.0687242823062573D-01   7.3321180807345721D-01
  4   3.5003877319677945D-01   8.5202074688301976D-01
  5   9.2773333689439252D-01   2.2262293036095554D-01
  6   7.8572512639644698D-01   3.4261870527322208D-01
  7   6.2081734646464048D-01   4.6092187464328316D-01
  8   4.6868740068244458D-01   5.7397505507594571D-01
  9   3.0647724209189536D-01   6.9003238813758438D-01
 10   1.6587955014033484D-01   8.4097031089227836D-01
 11   3.0232695810316745D-02   9.5031666685201388D-01
 12   9.0417103198218540D-01   3.8782163266978802D-02
 13   7.5129624237374182D-01   1.4859218491198467D-01
 14   6.1085945313401224D-01   2.7774184318577899D-01
 15   4.4441665811565362D-01   3.8309664434165397D-01
 16   2.9342682564888145D-01   5.0451519220026497D-01
 17   1.4900014649266996D-01   6.4397097835126693D-01
 18  -1.7289249441872980D-03   7.6087515464260680D-01
 19  -1.4842296001078431D-01   8.8587725090347103D-01
 20   8.7043616534873491D-01  -1.4862566562838495D-01
 21   7.2216867553878450D-01  -3.7825804186675117D-02
 22   5.7316133861682583D-01   8.6291629819666343D-02
 23   4.3068860822482730D-01   2.0220983122951650D-01
 24   2.6922574546528022D-01   3.1358015954029156D-01
 25   1.2270242947755451D-01   4.5219048370613790D-01
 26  -2.6935310117486795D-02   5.6953529304003625D-01
 27  -1.7653510563288408D-01   6.9342017301714987D-01
 28  -3.2335011312020473D-01   8.1780157906922402D-01
 29   8.3470796022524529D-01  -3.3331409717403854D-01
