 PROBLEM SUMMARY
 59  -1.1779492740590179D-01  -7.0952380921093838D-01
 60  -1.6135767734655099D-01  -4.9680732253207038D-01
 61  -2.1340382007526801D-01  -2.8256233967174782D-01
 62  -2.8345580972776985D-01  -8.1087195779193974D-02
 63  -3.2851094758061944D-01   1.2694035579363999D-01
 64  -3.9538924757997057D-01   3.3642561372296681D-01
 65  -4.7011710675037677D-01   5.3863563423224603D-01
 66  -5.3808279410688920D-01   7.3442801105286670D-01
 67  -2.5727180297310970D-01  -8.5839578975371467D-01
 68  -3.0053517815716430D-01  -6.4525143563107479D-01
 69  -3.4477600080486670D-01  -4.3239297299515572D-01
 70  -4.1222229779061803D-01  -2.3125583055380430D-01
 71  -4.7194924073841704D-01  -2.0473602318330803D-02
 72  -5.1910005310154794D-01   1.8585326013588110D-01
 73  -5.9187424162064894D-01   3.9017769997142981D-01
 74  -6.6855681894238772D-01   5.9338571165810428D-01
 75  -4.3024067692958667D-01  -8.0014985281283868D-01
 76  -4.8240519373035140D-01  -5.8587210722428784D-01
 77  -5.4185988976517641D-01  -3.8670105139027461D-01
 78  -5.7704125709149046D-01  -1.6238689446500046D-01
 79  -6.6461335571875335D-01   4.7013412466374006D-02
 80  -7.1762734213525492D-01   2.4808306834412333D-01
 81  -7.8061476580112044D-01   4.6080163179421529D-01
 82  -6.1669890002388861D-01  -7.2169964360935845D-01
 83  -6.8063688088358820D-01  -5.3843280632679691D-01
 84  -6.9904314109333254D-01  -3.1196186840364559D-01
 85  -7.6032048955166009D-01  -9.6362637334305279D-02
 86  -8.6258990646446809D-01   1.0659400347066328D-01
 87  -8.9866417079955474D-01   2.9448850152384570D-01
 88  -8.3438627342735427D-01  -4.5913398628844787D-01
 89  -8.8254647267754849D-01  -2.4507867087148655D-01
 90  -9.5144807221266670D-01  -3.5346504635890848D-02
