 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 9
   nballs ......: 90
   itrial ......: 6086
   kappa .......: 0.39
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.8925442435894264D+00
   pol perimeter: 6.1563625798620381D+00

 OPTIMIZATION SUMMARY
   r ......:  1.1702222597908146D-01
   csupn ..:  9.9894399419042657D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  6086
   #evalf .:  942
   #evalg .:  349
   #evalc .:  1128
   #evalj .:  349
   #evalhl :  353
   outiter :  21
   totiter :  143
   nwcalls :  21
   nwtotit :  210
   opt time:  0.90 seconds

 BALLS (index, center abcissa, center ordinate)
  1   6.7984630254083178D-01  -6.2459803797216862D-01
  2   7.7952277114447122D-01  -4.5259098283628929D-01
  3   8.2964364797097456D-01  -2.9562198425051478D-01
  4   8.6095856732734366D-01  -1.1334537902025686D-01
  5   8.8742074404527482D-01   6.5016100464794044D-02
  6   9.0954879105601072D-01   2.3287843919304038D-01
  7   4.1151828170511368D-01  -8.2998827809074449D-01
  8   4.9834433920457671D-01  -6.7509882842468005D-01
  9   5.6242012616562209D-01  -4.8047173139597504D-01
 10   6.1871002212047599D-01  -3.1824640571266921D-01
 11   6.6389103935751148D-01  -1.5448862226957227D-01
 12   6.9804692669720236D-01   2.9264850635917591D-02
 13   7.3222896662156278D-01   2.1904032255893147D-01
 14   7.9002261524030570D-01   4.1612877068570725D-01
 15   2.4081335339864229D-01  -8.9718627966100195D-01
 16   2.7228868992538097D-01  -7.0845625738156859D-01
 17   3.5994041404182042D-01  -5.5171956056061666D-01
 18   4.0746429911589266D-01  -3.6148347365464872D-01
 19   4.6079889315488504D-01  -1.8649765669217677D-01
 20   5.0937461609258516D-01  -6.9174299902092342D-03
 21   5.4961576754636554D-01   1.8624387705839615D-01
 22   6.0336586820833904D-01   3.8719115763093143D-01
 23   6.7293739053618229D-01   5.8480456082176269D-01
 24   8.2076437406318356D-02  -8.3476202138853284D-01
 25   1.6003675848272433D-01  -6.3319069376429626D-01
 26   2.1074121862986367D-01  -4.3805418011307662D-01
 27   2.5700841971493316D-01  -2.4061765676714600D-01
 28   3.1306460425433091D-01  -5.2125841439250982D-02
 29   3.5635591939633671D-01   1.3796214836229717D-01
