 PROBLEM SUMMARY
 36   4.3525934560012414D-01  -3.6563604034845548D-01
 37   3.3215719298162133D-01  -1.9813041656935829D-01
 38   2.3468421815363671D-01  -3.8541502204580587D-02
 39   1.4183333615770827D-01   1.0931186076318058D-01
 40   5.3871504099632747D-02   2.6766970791975558D-01
 41  -3.9605079431086085D-02   4.1116206143756495D-01
 42  -1.4566837022590534D-01   5.6233474016646789D-01
 43  -2.6319282523828380D-01   7.0460993900276037D-01
 44  -3.3871330652321785D-01   8.4053346170187138D-01
 45   4.7318578953735568D-01  -7.0473460657718823D-01
 46   3.6113287004887934D-01  -5.4778401928870801D-01
 47   2.6163894443299396D-01  -3.7997480791171007D-01
 48   1.5366637415682846D-01  -2.2091893172725971D-01
 49   5.1120359107964260D-02  -7.2660352028269259D-02
 50  -3.2339447835093224D-02   9.4145605427126605D-02
 51  -1.3022637797799982D-01   2.5658059751306156D-01
 52  -2.3985137736787665D-01   4.0781612388147515D-01
 53  -3.4583868470644946D-01   5.5977676549475497D-01
 54  -4.6723365321885557D-01   7.0850562066418321D-01
 55   3.4539687723655854D-01  -8.3011977599910947D-01
 56   2.7202681127775263D-01  -6.9249511753281145D-01
 57   1.7918382694116713D-01  -5.5162425217396738D-01
 58   7.5015921777244338D-02  -3.9253219259948186D-01
 59  -3.4646436187018140D-02  -2.4938404965025729D-01
 60  -1.2777605239808662D-01  -8.2188084663795499D-02
 61  -2.1402494344723103D-01   7.9871778587630338D-02
 62  -3.1719031491725658D-01   2.3142582717534085D-01
 63  -4.2659631170871748D-01   3.8315969022936763D-01
 64  -5.3320238727251856D-01   5.3362027559159653D-01
 65  -6.4205669544386001D-01   6.9799593512920388D-01
 66   1.5216148336751709D-01  -8.6100677282064797D-01
 67   7.8594206174755418D-02  -7.2398076789886734D-01
 68  -6.9942516422064459D-03  -5.6529904608496984D-01
 69  -1.1783605971817292D-01  -4.2222723860423195D-01
 70  -2.1634643158552286D-01  -2.5517635046716314D-01
 71  -3.1226627326936734D-01  -9.2714415482584675D-02
 72  -4.0379671715180199D-01   5.8463853487123199D-02
 73  -5.0675151875342539D-01   2.1053356291087444D-01
 74  -6.1399629085926422D-01   3.6706162395209613D-01
 75  -7.1985700921611306D-01   5.3181939896279029D-01
 76   9.1255539496982851D-03  -8.9949322880148619D-01
 77  -1.0474808986383613D-01  -7.4144517139003918D-01
 78  -1.9199972468827478D-01  -6.0473990347530193D-01
 79  -2.8533696245938950D-01  -4.2863996771668805D-01
 80  -3.9934416786749805D-01  -2.6773346492173583D-01
 81  -4.9973854296777392D-01  -1.1722999579981042D-01
 82  -5.9104091618500654D-01   3.4464429720370747D-02
 83  -6.9182880432539695D-01   1.9133513899009003D-01
 84  -7.9397429489991689D-01   3.5726144481688621D-01
 85  -1.7050684979718064D-01  -9.1455311979487985D-01
 86  -2.9746527477250556D-01  -7.7847439770863680D-01
 87  -3.6566644157193268D-01  -6.0368753287906063D-01
 88  -4.6014181550344879D-01  -4.2907149802797462D-01
 89  -5.9399027942180982D-01  -2.8353263874353229D-01
 90  -6.8452952132962830D-01  -1.4431062609129638D-01
 91  -7.7364063273862549D-01   1.2183101730952703D-02
 92  -8.6765895565095297D-01   1.8108893471147908D-01
 93  -4.7491798285529629D-01  -7.7210247102438878D-01
 94  -5.2703371959586398D-01  -5.8953187727623679D-01
 95  -6.4852674591966142D-01  -4.5405474483426406D-01
 96  -7.8598241177051142D-01  -3.1884552015296819D-01
 97  -8.6651540694472107D-01  -1.6734000136756164D-01
 98  -9.4707828047417097D-01   3.8032856641991323D-03
 99  -6.4547295326081000D-01  -6.6832096423618181D-01
100  -7.6670706887230256D-01  -5.1276172485057925D-01
