 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 12
   nballs ......: 100
   itrial ......: 52
   kappa .......: 0.29
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 3.0000000000000000D+00
   pol perimeter: 6.2116570824604969D+00

 OPTIMIZATION SUMMARY
   r ......:  1.1261677885702405D-01
   csupn ..:  9.2806695661806771D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  52
   #evalf .:  140
   #evalg .:  278
   #evalc .:  302
   #evalj .:  278
   #evalhl :  280
   outiter :  18
   totiter :  100
   nwcalls :  18
   nwtotit :  180
   opt time:  0.38 seconds

 BALLS (index, center abcissa, center ordinate)
  1  -7.6427941063083948D-01   4.5188780421902830D-01
  2  -7.3541385338809828D-01   2.3717819015082303D-01
  3  -7.6635995489557796D-01   2.4079379112807317D-02
  4  -5.4753716727425161D-01   6.7599693197651300D-01
  5  -5.7566741084935402D-01   4.8131859605307364D-01
  6  -6.1577854713970659D-01   3.0428693844012883D-01
  7  -6.1040196452619866D-01   9.3289243170649211D-02
  8  -6.6659318091451425D-01  -1.1201183623299835D-01
  9  -7.0667539310442418D-01  -3.0639440981347632D-01
 10  -3.4339351174685445D-01   6.8288266029299138D-01
 11  -4.0362684455144121D-01   5.2680868445008633D-01
 12  -4.2718966571769801D-01   3.3400035859744692D-01
 13  -4.7018419040324860D-01   1.5561661119443715D-01
 14  -4.9281638743206863D-01  -4.2538046754527124D-02
 15  -5.2433904934872211D-01  -2.4340839669708125D-01
 16  -5.8197502828963710D-01  -4.4152103744811994D-01
 17  -1.4628236571021955D-01   7.2678981633318129D-01
 18  -2.0095589799322031D-01   5.4848610060143821D-01
 19  -2.5238123740020957D-01   3.8666887662663429D-01
 20  -2.7816428407994903D-01   1.9445762790712634D-01
 21  -3.2246212674127872D-01   1.5566434378102243D-02
 22  -3.5367577664213484D-01  -1.8550518966923651D-01
 23  -4.0030150528240344D-01  -3.8150070755185972D-01
 24  -4.5420268096484034D-01  -5.7571725135166030D-01
 25   4.4270024246493685D-02   7.7186905451283072D-01
 26  -5.1585814025051817D-03   5.8750579313260598D-01
 27  -5.1051468808500367D-02   4.1229465542472554D-01
 28  -1.0166886132001260D-01   2.4730931286035956D-01
 29  -1.3000171629079610D-01   5.5755981874278132D-02
 30  -1.8288478486621595D-01  -1.2606813475280168D-01
 31  -2.1765886289260444D-01  -3.1773350728359512D-01
 32  -2.6795531125052979D-01  -5.1190370475801905D-01
 33  -3.1880091804903210D-01  -7.0547307096238410D-01
 34   1.8644329012859326D-01   6.5039778273097171D-01
 35   1.4071376668735855D-01   4.6405622495802090D-01
 36   9.4521908063283117D-02   2.8014500389906399D-01
 37   4.7887472607681357D-02   1.0742623914846761D-01
 38   8.9184912294427276D-03  -8.7884061335469638D-02
 39  -3.7828324049389177D-02  -2.6769671133525075D-01
 40  -8.6398540478646216D-02  -4.6336647504903439D-01
 41  -1.3660473167017206D-01  -6.5752102116246336D-01
 42   3.6525761153090830D-01   6.8390373205887600D-01
 43   3.2251125737741482D-01   4.9466784648341966D-01
 44   2.7987675790934691D-01   3.1246018110481866D-01
 45   2.4491052776078845D-01   1.4285520579549882D-01
 46   1.8763222339135624D-01  -3.3617228545832337D-02
 47   1.5482059032614215D-01  -2.2689774710779001D-01
 48   9.8368147566786454D-02  -3.9170462994770106D-01
 49   5.0721559453345590D-02  -5.7636764357718395D-01
 50   4.9603271991019429D-03  -7.6631671080325758D-01
 51   5.0759985004861174D-01   5.4444597818137885D-01
 52   4.7013369582683306D-01   3.5705036352318914D-01
 53   4.4175625784720773D-01   1.8414679344434609D-01
 54   3.8582743169702316D-01   5.9312552334670702D-03
 55   3.3472260867053200D-01  -1.6851468125282199D-01
 56   3.0296257571719876D-01  -3.6140659238616629D-01
 57   2.4228656269919149D-01  -5.2439754982034503D-01
