 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 3
   nballs ......: 60
   itrial ......: 1
   kappa .......: 0.87
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 1.2990381056766580D+00
   pol perimeter: 5.1961524227066320D+00

 OPTIMIZATION SUMMARY
   r ......:  9.6987098008903080D-02
   csupn ..:  7.0407759622526100D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  1
   #evalf .:  1851
   #evalg .:  368
   #evalc .:  2033
   #evalj .:  368
   #evalhl :  386
   outiter :  21
   totiter :  176
   nwcalls :  21
   nwtotit :  210
   opt time:  0.72 seconds

 BALLS (index, center abcissa, center ordinate)
  1   7.8157668546050052D-01  -4.5225323772977255D-01
  2   6.9715265668288628D-01  -3.0909956526704241D-01
  3   6.1510014970484639D-01  -1.6493360830930084D-01
  4   5.3471569566684662D-01  -1.5931957755092496D-02
  5   4.4906070359131695D-01   1.3350083895363155D-01
  6   3.6821119071583208D-01   2.9049136284603377D-01
  7   2.7997235745741705D-01   4.4887001386083825D-01
  8   1.8536721559681990D-01   6.0244874798537640D-01
  9   9.4148848429711440D-02   7.5393953802340996D-01
 10   4.6906737415654993D-03   9.0310628372019219D-01
 11   6.1185016494857736D-01  -4.5381848020045601D-01
 12   5.2799758801959540D-01  -3.0962250455864582D-01
 13   4.4881449278366364D-01  -1.6065008533636108D-01
 14   3.6875723301188756D-01  -1.1147197972700588D-02
 15   2.9163122716883932D-01   1.4961581564594320D-01
 16   2.0771363117848626D-01   3.0852347952281978D-01
 17   1.1605331171032254D-01   4.6257447285132369D-01
 18   1.9361083719896557D-02   6.1325540853023641D-01
 19  -7.3645685446343714D-02   7.6206495077432979D-01
 20   4.4183002826734491D-01  -4.5278107810320389D-01
 21   3.6084187858416528D-01  -3.0377847036848998D-01
 22   2.8198604343690786D-01  -1.5431213796515589D-01
 23   2.1546674508433528D-01   1.1829368659898429D-02
 24   1.2971236820020682D-01   1.7053915479404716D-01
 25   4.2357044159906439D-02   3.2511513405068354D-01
 26  -5.1375944114541591D-02   4.7626938071144154D-01
 27  -1.4986076020319017D-01   6.2426870225348285D-01
 28   2.7524234762460081D-01  -4.4796876152785337D-01
 29   1.9456846154615767D-01  -2.9847696197613172D-01
 30   1.4143310177961615D-01  -1.2220489637857787D-01
 31   5.2085259184173519D-02   3.6009467010797727D-02
 32  -3.7109628407554385D-02   1.9038301266208479D-01
 33  -1.2655009120148528D-01   3.4205693023401762D-01
 34  -2.2205943232860548D-01   4.9053172402371448D-01
 35   1.1183342853639909D-01  -4.4749293531588746D-01
 36   4.8907335429070532D-02  -2.0828296041798880D-01
 37  -2.8164849699603853D-02  -7.7550330495544384D-02
 38  -1.1902399924783257D-01   6.8011212681137592D-02
 39  -2.0932169296645492D-01   2.1617980188346381D-01
 40  -2.9929067898782297D-01   3.6147770844967714D-01
 41   1.6719565674803441D-02  -3.3660548508656407D-01
 42  -1.0899516280441225D-01  -2.1003468545919379D-01
 43  -2.0204865349098053D-01  -6.4652395829596532D-02
 44  -2.9128385243893562D-01   8.3604314650150530D-02
 45  -3.8340628833974422D-01   2.2874896692543276D-01
 46  -6.2450779824840784D-02  -4.7153183932639858D-01
 47  -1.6220980385025288D-01  -3.3860878059055655D-01
 48  -2.7961042838095468D-01  -2.0442880324018739D-01
 49  -3.7103991664936781D-01  -5.6354518393695395D-02
 50  -4.6209980287134172D-01   8.8874572768289001D-02
 51  -2.4505602105744770D-01  -4.6356326522962549D-01
 52  -3.4180254695489137D-01  -3.2700180362966080D-01
 53  -4.4954637572210077D-01  -1.9417736666530741D-01
 54  -5.4279967165914611D-01  -4.9137592507249833D-02
 55  -4.2333248911500554D-01  -4.6006376985834446D-01
 56  -5.2109952069479293D-01  -3.2586351616107007D-01
 57  -6.2084721442864310D-01  -1.8793099555262155D-01
 58  -6.0113916088362129D-01  -4.6242842539448209D-01
 59  -6.9690803162657555D-01  -3.2440497801249041D-01
 60  -7.7828409504088725D-01  -4.5862598205876282D-01
