 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 3
   nballs ......: 32
   itrial ......: 1545
   kappa .......: 0.74
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 4.3301270189221930D-01
   pol perimeter: 3.0000000000000000D+00

 OPTIMIZATION SUMMARY
   r ......:  7.8842076374437062D-02
   csupn ..:  9.4043868248405715D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  1545
   #evalf .:  816
   #evalg .:  347
   #evalc .:  1004
   #evalj .:  347
   #evalhl :  364
   outiter :  21
   totiter :  154
   nwcalls :  21
   nwtotit :  210
   opt time:  0.23 seconds

 BALLS (index, center abcissa, center ordinate)
  1   2.6369127665822562D-01   1.7202946847450068D-01
  2   3.2618653732773450D-01   4.8271326277873311D-02
  3   3.2892641438976283D-01   3.0327063342043570D-01
  4   3.8207440252744018D-01   1.8492017729859439D-01
  5   4.3385377030738925D-01   6.4543521678213381D-02
  6   4.0339390044116202D-01   4.3034175779092887D-01
  7   4.5598021944464007D-01   3.1409413398641789D-01
  8   5.0400953881675603D-01   1.9782102707903287D-01
  9   4.8548972241052085D-01   5.5133892358954995D-01
 10   5.3294053626051496D-01   4.4123943623730305D-01
 11   5.8282750426863295D-01   3.2654306755169282D-01
 12   6.0136966922479440D-01   1.8143663826563947D-01
 13   5.6233132054958956D-01   6.7022168388321735D-01
 14   6.2385228298683792D-01   5.5715742809630742D-01
 15   7.2025621936376760D-01   3.7496712059111437D-01
 16   6.8882487638228784D-01   2.6029384102557007D-01
 17   7.3016169675889586D-01   1.5539100366429151D-01
 18   7.9043110689793505D-01   2.9714908748646268D-02
 19   5.3488698277909708D-01   5.5757354474128717D-02
 20   6.5401837284934428D-01   4.6904738001487076D-02
 21   1.9905692335265593D-01   4.4966803689322196D-02
 22   2.7386472738349044D-01   4.2099700620442454D-01
 23   1.3418556694128206D-01   1.6512500304297065D-01
 24   4.2579741467068355D-01   6.6793253846820033D-01
 25   2.0309172174957266D-01   2.9193206039783526D-01
 26   4.9867856980386488D-01   7.8716714083328010D-01
 27   3.5108275395259081D-01   5.4572702042811405D-01
 28   6.7148840510032504D-02   4.1366933603858465D-02
 29   8.5867021738831850D-01   1.4801385368099138D-01
 30   8.0780825809175527D-01   2.7527630423582494D-01
 31   6.6061532277287294D-01   4.5569338774633644D-01
 32   9.3172430083294899D-01   3.9452418176233947D-02
