 PROBLEM SUMMARY
   problem .....: regpol    
   nvert .......: 11
   nballs ......: 80
   itrial ......: 3588
   kappa .......: 0.72
   sigma1 ......: 0.03
   sigma2 ......: 0.15
   pol area ....: 2.9735244960057869D+00
   pol perimeter: 6.1981162505114531D+00

 OPTIMIZATION SUMMARY
   r ......:  1.2639560586973519D-01
   csupn ..:  9.9066168601780191D-09
   istop ..:  0
   ierr ...:  0
   itrial .:  3588
   #evalf .:  773
   #evalg .:  339
   #evalc .:  958
   #evalj .:  339
   #evalhl :  344
   outiter :  21
   totiter :  134
   nwcalls :  21
   nwtotit :  210
   opt time:  0.71 seconds

 BALLS (index, center abcissa, center ordinate)
  1   9.2685041401710566D-01   2.0876724934376856D-01
  2   8.0798512354787311D-01   3.9127298723361620D-01
  3   6.9856880718973136D-01   5.4568322858528451D-01
  4   5.6381340725888618D-01   6.9702493982083302D-01
  5   4.3162101085608523D-01   8.4408970369717051D-01
  6   9.3076956524702570D-01  -1.5961132511916534D-01
  7   8.5843674185060836D-01   6.8674574728366366D-03
  8   7.1988309296881037D-01   1.8025099863404170D-01
  9   5.9659452407886226D-01   3.5284243400189103D-01
 10   4.7171016743841504D-01   5.2060485614555374D-01
 11   3.3380755960425368D-01   6.9765344723147338D-01
 12   1.9692691677301952D-01   8.8282512986253281D-01
 13   8.2868265624364579D-01  -3.6854074913662777D-01
 14   7.2161998113390624D-01  -1.8681413005393063D-01
 15   6.3769358783949559D-01  -1.5789777483819746D-02
 16   4.9810087633130623D-01   1.5500703660860124D-01
 17   3.7836780650580792D-01   3.3580723202383289D-01
 18   2.4564153509670780D-01   5.1412538759019599D-01
 19   1.1181383845273342D-01   6.9990808027908680D-01
 20  -3.2089472759607406D-03   9.0340934565259079D-01
 21   7.4215511795953293D-01  -5.8698399677760549D-01
 22   6.2849711900329597D-01  -4.0509009917541750D-01
 23   5.2105047688866757D-01  -2.2414279904197457D-01
 24   4.2554879600128942D-01  -5.3360750817128211D-02
 25   2.9237562310924042D-01   1.3122981389935157D-01
 26   1.6491410498353162D-01   3.1020779630623962D-01
 27   3.6443923288343276D-02   4.9687539485763271D-01
 28  -7.7757958165383431D-02   6.8937999473415479D-01
 29  -1.9531549787156111D-01   8.7149565708996524D-01
 30   5.7362775079781403D-01  -6.4119295285744493D-01
 31   4.5408558090680418D-01  -4.5646629784221737D-01
 32   3.4266182530054318D-01  -2.6683634546802104D-01
 33   2.2300874892812461D-01  -8.0590610656150849D-02
 34   8.6377008448054723D-02   9.7118149827968944D-02
 35  -3.6839481769164177D-02   2.8442987508976519D-01
 36  -1.6254710383034662D-01   4.7579417050005779D-01
 37  -2.7875125036714016D-01   6.5400537351816745D-01
 38  -3.9460435169095570D-01   8.0754980996506931D-01
 39   4.6500674616717158D-01  -8.1846282073364507D-01
 40   3.5774526787105981D-01  -6.5469588629885744D-01
 41   2.4209529837336408D-01  -4.6710992209399105D-01
 42   1.2893563572778982D-01  -2.8059053714286813D-01
 43   5.8142088627976055D-03  -1.0123924696593092D-01
 44  -1.2141379742372703D-01   7.8121011188137995D-02
 45  -2.4187155006996966D-01   2.7012360139927277D-01
 46  -3.7522752190004816D-01   4.4702946446986214D-01
 47  -4.9666924819687941D-01   5.9744747830294476D-01
 48  -5.8620974393966352D-01   7.4534324565818522D-01
 49   2.4999756436710541D-01  -8.6435509102314045D-01
 50   1.5271225943411909D-01  -6.7735579763296372D-01
 51   3.6428415290141389D-02  -4.9091380313835192D-01
 52  -7.4406427709779496D-02  -3.0025966959067396D-01
 53  -2.1074267806747912D-01  -1.2215928109067484D-01
 54  -3.3114056926624341D-01   6.9850661500293648D-02
 55  -4.5925463570661240D-01   2.4740910948195308D-01
 56  -6.0141376407673297D-01   3.9656159081580350D-01
 57  -7.2242353319298358D-01   5.4912615268964682D-01
 58   6.7459425832630746D-02  -8.8128281512459583D-01
 59  -5.6059778133679038D-02  -6.9258586423511570D-01
 60  -1.7329945331301466D-01  -5.0150939209545731D-01
 61  -2.9069566114961132D-01  -3.2152871833796320D-01
 62  -4.2021750568801614D-01  -1.3076938450740511D-01
 63  -5.4776439479549255D-01   4.7912415219547824D-02
 64  -6.8444387129780715D-01   2.0416694563564974D-01
 65  -8.2643391245126496D-01   3.7215942746775954D-01
 66  -1.3518511251722393D-01  -8.8670285660074000D-01
 67  -2.6945747435415918D-01  -6.9798447340973213D-01
 68  -3.8722033315201559D-01  -5.2590366728582760D-01
 69  -4.8666535952325751D-01  -3.1792919237588857D-01
 70  -6.4192098294430611D-01  -1.4525248977084704D-01
 71  -7.6110911179589646D-01  -9.4669560977844007D-03
 72  -8.8672751437350605D-01   1.7556197516879057D-01
 73  -3.4379447584595035D-01  -8.8952604058551799D-01
 74  -4.9313273263222035D-01  -7.2144314260193088D-01
 75  -5.8955054887943859D-01  -5.1343681328897306D-01
 76  -6.8447608228272816D-01  -3.3554380805675627D-01
 77  -8.5731647096586960D-01  -2.2508944197882808D-01
 78  -9.4496641385611135D-01  -5.3732805932689823D-02
 79  -6.9131232539973242D-01  -6.4099672846566469D-01
 80  -8.1964084629192357D-01  -4.4480388148235683D-01
