 PROBLEM SUMMARY
 35   1.1777352234752990D-01  -1.4963542389446646D-01
 36   3.1519021577990158D-01  -8.2089585210782690D-02
 37   5.0988898382883829D-01  -2.4848668424661893D-02
 38   7.0801161851285421D-01   1.0428145474815877D-02
 39   9.0546454407983878D-01  -1.2365013064808488D-03
 40  -8.0954236614827102D-01  -2.4687610174210731D-01
 41  -6.1938639485652947D-01  -2.0993786917584581D-01
 42  -4.2312098072768484D-01  -1.4415406085861515D-01
 43  -2.2539735763659374D-01  -8.5251069281841993D-02
 44  -3.3117777919103288D-02  -2.7226246944034468D-02
 45   1.6089448530568640D-01   3.8967403724097502D-02
 46   3.5739587768784886D-01   1.0743836413318694D-01
 47   5.4439474671815946D-01   1.4985646543105510D-01
 48   7.0555616100228780D-01   2.1217943639886169D-01
 49   8.6275223806386148D-01   1.6652594237515717D-01
 50  -9.3794693605026691D-01  -8.9388146773444699D-02
 51  -7.4781721818047597D-01  -5.4198362536230241D-02
 52  -5.5857564930817827D-01  -1.5411328827183813D-02
 53  -3.6012535307237747D-01   4.8112987595741494D-02
 54  -1.6677416429608621D-01   1.1144558038654077D-01
 55   2.5675134678591800D-02   1.6930806351154126D-01
 56   2.2162633805939039D-01   2.3358083682692166D-01
 57   4.1557454958486950D-01   3.0455291536753987D-01
 58   5.9128402292114746D-01   3.5638241019898798D-01
 59   8.0981644247816076D-01   3.6813885916047173D-01
 60  -9.0090855947591308D-01   7.6262330647884569D-02
 61  -6.9368271312033192D-01   1.2076677862921263D-01
 62  -4.9508721060301142D-01   1.7513125915322891D-01
 63  -3.0077639604746548D-01   2.4493331806987040D-01
 64  -1.0726891704449704D-01   3.0811784020809818D-01
 65   8.7122278933946223D-02   3.6406108432100942D-01
 66   2.8236310760630556D-01   4.2904045490503567D-01
 67   4.7157379775828329D-01   5.0659238593293610D-01
 68   6.8868401924344091D-01   5.1356757491456306D-01
 69  -8.2732790875635331D-01   2.5651044205572227D-01
 70  -6.2738749395896076D-01   3.1025978205729388D-01
 71  -4.3427460888623975D-01   3.7219813765200577D-01
 72  -2.4615997420446775D-01   4.4062824787376764D-01
 73  -6.1918823641005122D-02   4.9877178288070129D-01
 74   1.2107568206433832D-01   5.5124689944372252D-01
 75   3.0952033402356938D-01   6.2242731814189034D-01
 76   4.8471512131021943D-01   7.1012423494495647D-01
 77   6.3595189636884319D-01   6.4909681111916850D-01
 78  -7.5826861334840601D-01   4.4432511399722879D-01
 79  -5.6490960882624963D-01   5.0758559675365766D-01
 80  -3.7988639332232438D-01   5.7385431231128892D-01
 81  -2.0385063123038044D-01   6.4093437260912456D-01
 82  -3.5416311672452849D-02   6.9293134320801120D-01
 83   1.3002029072039925D-01   7.3439553781247602D-01
 84   3.2810435160379270D-01   7.9643807878446604D-01
 85  -6.8858149877643871D-01   6.4250750872650275D-01
 86  -5.1577360863213584D-01   7.1058541276840781D-01
 87  -3.4640306591211489D-01   7.8073433224243705D-01
 88  -1.7800641423097036D-01   8.4745005502650184D-01
 89  -2.2722617708401210D-02   8.9236876591234182D-01
 90   1.4839880245253043D-01   9.0826027516099206D-01
